id,date,user,pc,activity,source_ip,status
{0S41KSSV-IWXYYTUW-6TAQ},01/17/2025 07:05:09,U0005,PC-5005,Logon,192.168.1.25,Success
{ULM9KGZV-K2JWUUXK-0ARE},01/17/2025 17:57:30,U0005,PC-5005,Logoff,192.168.1.25,Success
{JWJJ0V60-XNG2IGSB-98V3},01/18/2025 16:17:00,U0005,PC-5005,Logon,192.168.1.25,Success
{1IPWH0MX-1EGOK01T-NZRF},01/20/2025 07:48:26,U0005,PC-5005,Logon,192.168.1.25,Success
{A7QY8YB7-W8P74MJD-XO10},01/20/2025 17:55:27,U0005,PC-5005,Logoff,192.168.1.25,Success
{VHMYGTY3-ADDQHKGA-D7X4},01/21/2025 07:46:43,U0005,PC-5005,Logon,192.168.1.25,Success
{E8DVN1X2-GDGKXCQ9-1YY1},01/21/2025 17:38:40,U0005,PC-5005,Logoff,192.168.1.25,Success
{2JCN9J3G-C9HOXDTP-WDPJ},01/22/2025 07:16:10,U0005,PC-5005,Logon,192.168.1.25,Success
{C01ARXAB-OFLOAZ1R-O03C},01/22/2025 17:02:04,U0005,PC-5005,Logoff,192.168.1.25,Success
{NY2ET9MK-B9XN4M41-KHT8},01/23/2025 07:14:00,U0005,PC-5005,Logon,192.168.1.25,Success
{KODYR5PG-BA9IN2XR-838A},01/23/2025 17:42:12,U0005,PC-5005,Logoff,192.168.1.25,Success
{MZOHXS75-T0IC0RA6-WIXA},01/24/2025 07:21:03,U0005,PC-5005,Logon,192.168.1.25,Success
{63DW4C3E-VWCHM40O-EYTL},01/24/2025 17:40:03,U0005,PC-5005,Logoff,192.168.1.25,Success
{GCJ1GNFI-UE2WNF5C-A7ZV},01/27/2025 07:02:37,U0005,PC-5005,Logon,192.168.1.25,Success
{Y2REFJQI-GYVZWD3K-PUG9},01/27/2025 17:18:26,U0005,PC-5005,Logoff,192.168.1.25,Success
{N1TH1XJG-2Y8RGYBX-KPM2},01/28/2025 07:06:39,U0005,PC-5005,Logon,192.168.1.25,Success
{B07G2RE6-ZVLHYL2L-D05N},01/28/2025 17:48:29,U0005,PC-5005,Logoff,192.168.1.25,Success
{QR6F7QNE-ZW9HEYCE-4QGM},01/29/2025 07:14:04,U0005,PC-5005,Logon,192.168.1.25,Success
{V2WWG84D-4R9V4K00-ILU6},01/29/2025 17:56:18,U0005,PC-5005,Logoff,192.168.1.25,Success
{66PB90SP-O3ZDRC1Y-OHMI},01/30/2025 07:37:09,U0005,PC-5005,Logon,192.168.1.25,Success
{RKZ40AQ1-5O2NQW4C-6LBP},01/30/2025 17:05:01,U0005,PC-5005,Logoff,192.168.1.25,Success
{8T22C50B-8Y5DNWNG-UCZH},01/31/2025 07:17:44,U0005,PC-5005,Logon,192.168.1.25,Success
{TX015Z11-L6SPBNQS-3QT3},01/31/2025 17:21:15,U0005,PC-5005,Logoff,192.168.1.25,Success
{YY95G5DO-G8CFEFFH-8AOY},02/03/2025 07:23:51,U0005,PC-5005,Logon,192.168.1.25,Success
{RP0AGA24-SMUX2RXT-TQU6},02/03/2025 17:59:08,U0005,PC-5005,Logoff,192.168.1.25,Success
{2INK4FK8-WFTGGZ62-FE9U},02/04/2025 07:19:10,U0005,PC-5005,Logon,192.168.1.25,Success
{NHZX9FQ9-TEA7187F-8TSX},02/04/2025 17:28:16,U0005,PC-5005,Logoff,192.168.1.25,Success
{6819Y207-MERBYEAW-HMLV},02/05/2025 07:18:30,U0005,PC-5005,Logon,192.168.1.25,Success
{S21HD4Y8-9ORVSCYO-ZPNA},02/05/2025 17:12:37,U0005,PC-5005,Logoff,192.168.1.25,Success
{LQUH50OP-F060O4VF-K9SM},02/06/2025 07:22:22,U0005,PC-5005,Logon,192.168.1.25,Success
{1DO6OUZ1-EGNTB34K-UQAA},02/06/2025 17:59:37,U0005,PC-5005,Logoff,192.168.1.25,Success
{84RX6PRY-IEJ9C0UU-5WRY},02/07/2025 07:16:19,U0005,PC-5005,Logon,192.168.1.25,Success
{SU4FCL5E-FJP6MKT7-S1GD},02/07/2025 17:07:23,U0005,PC-5005,Logoff,192.168.1.25,Success
{3YKYYDU3-ASNRM6DF-HG6W},02/10/2025 07:55:20,U0005,PC-5005,Logon,192.168.1.25,Success
{4ZZ2P6EE-AMYFP9S8-GK0E},02/10/2025 17:53:33,U0005,PC-5005,Logoff,192.168.1.25,Success
{YYLH9P1E-ARPHBXVQ-6BKA},02/11/2025 07:08:54,U0005,PC-5005,Logon,192.168.1.25,Success
{EVVHYBF0-JUM42WSC-31TZ},02/11/2025 17:06:50,U0005,PC-5005,Logoff,192.168.1.25,Success
{6T9DHSZN-VP8GMNHI-E9ED},02/12/2025 07:18:10,U0005,PC-5005,Logon,192.168.1.25,Success
{1ZUBLEKV-L9PTK4GC-4RYG},02/12/2025 17:08:31,U0005,PC-5005,Logoff,192.168.1.25,Success
{YOSYEOZ9-06GNHH4O-IPR1},02/13/2025 07:43:31,U0005,PC-5005,Logon,192.168.1.25,Success
{V127MY89-SFQERI7B-03RA},02/13/2025 17:49:37,U0005,PC-5005,Logoff,192.168.1.25,Success
{VLKW1XSR-QKRST3TA-195E},01/15/2025 07:11:24,U0006,PC-5006,Logon,192.168.1.26,Success
{4PBGX25F-PLO1URTT-QUFC},01/15/2025 17:28:20,U0006,PC-5006,Logoff,192.168.1.26,Success
{VNY1KCVE-N3V1WNP9-OCII},01/16/2025 07:16:31,U0006,PC-5006,Logon,192.168.1.26,Success
{DY5EGTBX-PSPAQALU-LDRY},01/16/2025 17:19:37,U0006,PC-5006,Logoff,192.168.1.26,Success
{R3YFK8HW-9C4HJKU2-W8ZU},01/17/2025 07:13:21,U0006,PC-5006,Logon,192.168.1.26,Success
{JUTPMC3S-KXLOJSYT-5WSG},01/17/2025 17:37:21,U0006,PC-5006,Logoff,192.168.1.26,Success
{7JW34670-CHQI014O-46W4},01/20/2025 07:52:47,U0006,PC-5006,Logon,192.168.1.26,Success
{KFYIIFA2-LR9P6HJB-2JTX},01/20/2025 17:17:52,U0006,PC-5006,Logoff,192.168.1.26,Success
{RA4DV56O-NXD70FE0-7S38},01/21/2025 07:02:46,U0006,PC-5006,Logon,192.168.1.26,Success
{J5IE3LVO-0IPFG8PJ-VRN8},01/21/2025 17:59:33,U0006,PC-5006,Logoff,192.168.1.26,Success
{PY857NZ3-A8V4X7Y2-ITL8},01/22/2025 07:20:34,U0006,PC-5006,Logon,192.168.1.26,Success
{3E54N6O9-JD3IH66W-51OB},01/22/2025 17:23:57,U0006,PC-5006,Logoff,192.168.1.26,Success
{37QO4Z53-3ZSMV30Q-ABXW},01/23/2025 07:55:05,U0006,PC-5006,Logon,192.168.1.26,Success
{EOWLCFS8-314Y2LR0-JY32},01/23/2025 17:50:41,U0006,PC-5006,Logoff,192.168.1.26,Success
{OG585I87-XW69HZGO-PJDN},01/24/2025 07:12:05,U0006,PC-5006,Logon,192.168.1.26,Success
{AS173RIH-83J0NPHH-30GG},01/24/2025 17:36:07,U0006,PC-5006,Logoff,192.168.1.26,Success
{W6NYQAEL-YYZZ0JDC-LI69},01/26/2025 12:15:00,U0006,PC-5006,Logon,192.168.1.26,Success
{V0BJWKON-8UUJS75E-LTFE},01/27/2025 07:42:51,U0006,PC-5006,Logon,192.168.1.26,Success
{R9KMP6J3-7SPF0R8U-7WPG},01/27/2025 17:02:08,U0006,PC-5006,Logoff,192.168.1.26,Success
{GQFQE6RP-9UQEZFMH-K403},01/28/2025 07:03:14,U0006,PC-5006,Logon,192.168.1.26,Success
{XH9A1G7I-RDLK9EN7-DLBQ},01/28/2025 17:36:57,U0006,PC-5006,Logoff,192.168.1.26,Success
{RWJXLBWQ-8962E52K-20TV},01/29/2025 07:45:42,U0006,PC-5006,Logon,192.168.1.26,Success
{JI1OAHNO-X8FK2076-VMDN},01/29/2025 17:05:25,U0006,PC-5006,Logoff,192.168.1.26,Success
{QNJVDPNG-WDS9YXZ7-SXDQ},01/30/2025 07:12:31,U0006,PC-5006,Logon,192.168.1.26,Success
{2K9YKIPU-T7SSOQZ3-MV1A},01/30/2025 17:05:58,U0006,PC-5006,Logoff,192.168.1.26,Success
{Q24BOZL0-1Q3M73HC-9JYP},01/31/2025 07:47:42,U0006,PC-5006,Logon,192.168.1.26,Success
{OAXQOX00-K3WY8Y2D-EG3Z},01/31/2025 17:01:00,U0006,PC-5006,Logoff,192.168.1.26,Success
{FI44TD1F-PE60QRAQ-IK3O},02/02/2025 13:41:00,U0006,PC-5006,Logon,192.168.1.26,Success
{D4PORU09-BOS0765I-CAUT},02/03/2025 07:21:00,U0006,PC-5006,Logon,192.168.1.26,Success
{X6EWXQPF-0QPSVY74-ZQ50},02/03/2025 17:17:57,U0006,PC-5006,Logoff,192.168.1.26,Success
{3Y0224WK-0YEHVDO9-KHBA},02/04/2025 07:24:26,U0006,PC-5006,Logon,192.168.1.26,Success
{MF36BCPW-EIJMMB5J-FYSY},02/04/2025 17:56:16,U0006,PC-5006,Logoff,192.168.1.26,Success
{7PQ4DDV2-83BDW56F-KPS0},02/05/2025 07:45:03,U0006,PC-5006,Logon,192.168.1.26,Success
{XME4PO1I-3MSDN1MX-F1PI},02/05/2025 17:06:09,U0006,PC-5006,Logoff,192.168.1.26,Success
{OOQ42NBF-A37DL9FC-1XX6},02/06/2025 07:51:27,U0006,PC-5006,Logon,192.168.1.26,Success
{9259P5Z5-ZLM36VFO-X5WW},02/06/2025 17:03:40,U0006,PC-5006,Logoff,192.168.1.26,Success
{M3X15DTO-Z5STHSLM-WA6T},02/07/2025 07:28:44,U0006,PC-5006,Logon,192.168.1.26,Success
{3KPS04JS-E17QUAMI-0UZ7},02/07/2025 17:16:15,U0006,PC-5006,Logoff,192.168.1.26,Success
{KY3UFN0D-SG2QFPOD-PEHC},02/10/2025 07:14:22,U0006,PC-5006,Logon,192.168.1.26,Success
{OU25VW9Y-80PFSRQ8-STZQ},02/10/2025 17:43:33,U0006,PC-5006,Logoff,192.168.1.26,Success
{FU7E4DNK-SEKNKBF2-P7KK},02/11/2025 07:02:47,U0006,PC-5006,Logon,192.168.1.26,Success
{0ATCBRLQ-MN44EEW1-YF0D},02/11/2025 17:11:52,U0006,PC-5006,Logoff,192.168.1.26,Success
{WN6MBYPJ-DFAW1LXX-D8T1},02/12/2025 07:39:42,U0006,PC-5006,Logon,192.168.1.26,Success
{GR6E7GA2-IZ5P3VOB-5APO},02/12/2025 17:36:33,U0006,PC-5006,Logoff,192.168.1.26,Success
{LJEDGFJD-LOGWLACO-LOLN},02/13/2025 07:55:33,U0006,PC-5006,Logon,192.168.1.26,Success
{EH1VR1NE-CQOROI5J-8YIT},02/13/2025 17:52:57,U0006,PC-5006,Logoff,192.168.1.26,Success
{KODWH8N9-2TP6QAQ3-K8A7},01/15/2025 10:50:08,U0007,PC-5007,Logon,192.168.1.27,Success
{V4NMWVSB-0UKOEFUK-PV8L},01/15/2025 19:30:17,U0007,PC-5007,Logoff,192.168.1.27,Success
{W9ZJXLH8-L6E7VAAG-UZRO},01/16/2025 10:43:21,U0007,PC-5007,Logon,192.168.1.27,Success
{5XT63QE8-NVN439EN-GA01},01/16/2025 19:05:50,U0007,PC-5007,Logoff,192.168.1.27,Success
{ZG3W3H98-BRZVA9WD-JSGG},01/17/2025 10:43:58,U0007,PC-5007,Logon,192.168.1.27,Success
{YVGV0E74-50J4A8YW-Y5AP},01/17/2025 19:47:36,U0007,PC-5007,Logoff,192.168.1.27,Success
{P9JYQN15-IKPQAHCU-A09P},01/20/2025 10:54:20,U0007,PC-5007,Logon,192.168.1.27,Success
{IFLWDR3V-WMJDIMBM-271W},01/20/2025 19:04:58,U0007,PC-5007,Logoff,192.168.1.27,Success
{WUDCBL4C-E7PKWCYU-KND1},01/21/2025 10:48:06,U0007,PC-5007,Logon,192.168.1.27,Success
{VXAN25WM-72QLGDVC-2GUW},01/21/2025 19:14:55,U0007,PC-5007,Logoff,192.168.1.27,Success
{P0QI2CLP-81L51FLM-NAVY},01/22/2025 10:16:22,U0007,PC-5007,Logon,192.168.1.27,Success
{S44PHH62-MYZ9VLU8-WPFQ},01/22/2025 19:03:15,U0007,PC-5007,Logoff,192.168.1.27,Success
{BHAIIWI0-8L0HG9NC-BEKG},01/23/2025 10:50:58,U0007,PC-5007,Logon,192.168.1.27,Success
{1BBHG5ZM-TGA46AYN-2D7K},01/23/2025 19:37:58,U0007,PC-5007,Logoff,192.168.1.27,Success
{3X79955C-F72GNNV9-IBWG},01/24/2025 10:15:23,U0007,PC-5007,Logon,192.168.1.27,Success
{2LB25485-HCQXCS1X-SRQL},01/24/2025 19:34:18,U0007,PC-5007,Logoff,192.168.1.27,Success
{RUW2XH6Q-IHPNF4JD-1KSI},01/27/2025 10:45:31,U0007,PC-5007,Logon,192.168.1.27,Success
{SMQPNRJA-PJC6KSTC-JIEM},01/27/2025 19:02:29,U0007,PC-5007,Logoff,192.168.1.27,Success
{MYJ014GV-E4ZTJ1KM-9831},01/28/2025 10:34:12,U0007,PC-5007,Logon,192.168.1.27,Success
{X985I0HI-VTQ3MD4P-7PP4},01/28/2025 19:00:30,U0007,PC-5007,Logoff,192.168.1.27,Success
{F5L0RXMI-P11YKVUB-F99U},01/29/2025 10:01:23,U0007,PC-5007,Logon,192.168.1.27,Success
{6UON8CNR-L8XKGYG3-VAH6},01/29/2025 19:51:38,U0007,PC-5007,Logoff,192.168.1.27,Success
{HKSQNAL6-O9EP0O6H-5L3X},01/30/2025 10:24:18,U0007,PC-5007,Logon,192.168.1.27,Success
{ULHZQH9Q-3VILURQB-DX7M},01/30/2025 19:10:38,U0007,PC-5007,Logoff,192.168.1.27,Success
{2O34OGWP-NXZDZB5F-5TXC},01/31/2025 10:53:45,U0007,PC-5007,Logon,192.168.1.27,Success
{66O1EN1S-2OFHBAWY-QMOG},01/31/2025 19:46:46,U0007,PC-5007,Logoff,192.168.1.27,Success
{ZEYQQCXZ-PQKF4VGE-0GYA},02/01/2025 12:07:00,U0007,PC-5007,Logon,192.168.1.27,Success
{GZ6TPBWS-XXDYPVBN-HI6H},02/03/2025 10:28:22,U0007,PC-5007,Logon,192.168.1.27,Success
{BA3YC8D4-X0BS3LWW-7OPI},02/03/2025 19:01:26,U0007,PC-5007,Logoff,192.168.1.27,Success
{LAXAHHXK-WB5O1R9Z-27UJ},02/04/2025 10:06:22,U0007,PC-5007,Logon,192.168.1.27,Success
{LWN71EG1-Y9XCA6QS-0SZA},02/04/2025 19:06:38,U0007,PC-5007,Logoff,192.168.1.27,Success
{1EIPICER-HNXI09P5-EL2B},02/05/2025 10:01:39,U0007,PC-5007,Logon,192.168.1.27,Success
{XKA4LIT6-XIYZVNLP-A5CG},02/05/2025 19:50:26,U0007,PC-5007,Logoff,192.168.1.27,Success
{7EGT2HSP-QFHPVKU8-H5R8},02/06/2025 10:40:09,U0007,PC-5007,Logon,192.168.1.27,Success
{NQPVPF8R-1PC6KTTG-NLKU},02/06/2025 19:23:25,U0007,PC-5007,Logoff,192.168.1.27,Success
{LZH6A50N-OOO0NL9C-59E7},02/07/2025 10:30:04,U0007,PC-5007,Logon,192.168.1.27,Success
{1811MZWN-CNPIR7NZ-BXFV},02/07/2025 19:10:12,U0007,PC-5007,Logoff,192.168.1.27,Success
{UXFEDZNZ-9C65FPYS-T5V0},02/10/2025 10:15:38,U0007,PC-5007,Logon,192.168.1.27,Success
{75DU23JH-0ZAGRD1P-PKPG},02/10/2025 19:48:56,U0007,PC-5007,Logoff,192.168.1.27,Success
{ERSDUHH0-3G95P6DW-CDEC},02/11/2025 10:11:45,U0007,PC-5007,Logon,192.168.1.27,Success
{IR1AJ8X2-BH2NS8JR-1VMY},02/11/2025 19:01:37,U0007,PC-5007,Logoff,192.168.1.27,Success
{37XNCMLD-QZ05EV5K-Z3NW},02/12/2025 10:21:20,U0007,PC-5007,Logon,192.168.1.27,Success
{ROG983AM-B3LPVOWC-P779},02/12/2025 19:42:55,U0007,PC-5007,Logoff,192.168.1.27,Success
{60KHFSU4-SE2KYT5G-QEXI},02/13/2025 10:54:44,U0007,PC-5007,Logon,192.168.1.27,Success
{1XDPZF76-1HJR6EET-0DY5},02/13/2025 19:13:10,U0007,PC-5007,Logoff,192.168.1.27,Success
{1VXNZ0NX-U43IEDD0-70EN},01/15/2025 08:59:36,U0008,PC-5008,Logon,192.168.1.28,Success
{8UACT49L-NY2SVHOT-QF74},01/15/2025 17:54:20,U0008,PC-5008,Logoff,192.168.1.28,Success
{QVFX2ZVL-9E9ZR3RZ-N9L3},01/16/2025 08:31:43,U0008,PC-5008,Logon,192.168.1.28,Success
{03ZB5GRO-9X49TMY9-1OTK},01/16/2025 17:13:54,U0008,PC-5008,Logoff,192.168.1.28,Success
{H4OE1U24-ZQFEZKFH-00A0},01/17/2025 08:44:59,U0008,PC-5008,Logon,192.168.1.28,Success
{Y9F8P47D-9GB9XV8W-OBIR},01/17/2025 17:36:06,U0008,PC-5008,Logoff,192.168.1.28,Success
{NY2X15XJ-XNECRYSA-UUJ0},01/20/2025 08:41:47,U0008,PC-5008,Logon,192.168.1.28,Success
{GRXPUDC6-2G3AUT3R-SVZ2},01/20/2025 17:50:37,U0008,PC-5008,Logoff,192.168.1.28,Success
{186GVGT2-EEHFU4B9-SNTP},01/21/2025 08:07:48,U0008,PC-5008,Logon,192.168.1.28,Success
{IB86KTFR-L69VSYXB-BF4H},01/21/2025 17:42:00,U0008,PC-5008,Logoff,192.168.1.28,Success
{TVJ0PTJX-FQ8Y7FHW-JWXZ},01/22/2025 08:08:38,U0008,PC-5008,Logon,192.168.1.28,Success
{XSF3L2N8-IJTYOLD6-2F2J},01/22/2025 17:36:42,U0008,PC-5008,Logoff,192.168.1.28,Success
{9I82ES5V-3DMUKJDB-L1G3},01/23/2025 08:06:24,U0008,PC-5008,Logon,192.168.1.28,Success
{TV4REASF-EN0B09ZI-VZG9},01/23/2025 17:43:50,U0008,PC-5008,Logoff,192.168.1.28,Success
{SJP753K4-8OLDC08F-C0TR},01/24/2025 08:51:29,U0008,PC-5008,Logon,192.168.1.28,Success
{8PS0RS95-ZOW60ZZ0-I083},01/24/2025 17:55:00,U0008,PC-5008,Logoff,192.168.1.28,Success
{V8Y5SIC4-S8PNNE6I-T1EK},01/27/2025 08:38:02,U0008,PC-5008,Logon,192.168.1.28,Success
{H0UHK7X3-BQWRMWLM-A6GM},01/27/2025 17:18:16,U0008,PC-5008,Logoff,192.168.1.28,Success
{RDSFERFX-IOKPG3DP-4FMP},01/28/2025 08:06:27,U0008,PC-5008,Logon,192.168.1.28,Success
{5HGBO06F-HRXJPT2Z-L15S},01/28/2025 17:22:56,U0008,PC-5008,Logoff,192.168.1.28,Success
{4NDDAFS1-IYM90PKR-1IFS},01/29/2025 08:59:47,U0008,PC-5008,Logon,192.168.1.28,Success
{159I3HZ3-ZSG9VWIE-B97P},01/29/2025 17:15:17,U0008,PC-5008,Logoff,192.168.1.28,Success
{DBOLWIMR-SXKJKMPL-BBB0},01/30/2025 08:39:12,U0008,PC-5008,Logon,192.168.1.28,Success
{Q6DG8NKD-AT5L0N2T-NXHN},01/30/2025 17:13:18,U0008,PC-5008,Logoff,192.168.1.28,Success
{E0EV6XGZ-7CTM09HZ-BGTJ},01/31/2025 08:56:06,U0008,PC-5008,Logon,192.168.1.28,Success
{4696QZ6C-P7SAVZEB-U2Y0},01/31/2025 17:56:48,U0008,PC-5008,Logoff,192.168.1.28,Success
{8F1N2OJG-FHZ52QZS-KHZT},02/03/2025 08:55:32,U0008,PC-5008,Logon,192.168.1.28,Success
{BIBF57J2-XI3TAMVN-CZTZ},02/03/2025 17:10:14,U0008,PC-5008,Logoff,192.168.1.28,Success
{WLC33H8G-8T922D0N-X5WT},02/04/2025 08:26:57,U0008,PC-5008,Logon,192.168.1.28,Success
{HJU31FI0-N6DGG5GR-0XAF},02/04/2025 17:52:28,U0008,PC-5008,Logoff,192.168.1.28,Success
{OVCCI68D-S03VNA31-XBID},02/05/2025 08:11:52,U0008,PC-5008,Logon,192.168.1.28,Success
{V2A2T34D-F163LRIT-JTAB},02/05/2025 17:09:40,U0008,PC-5008,Logoff,192.168.1.28,Success
{D5OAIINM-K7YYZ6R9-I8KC},02/06/2025 08:34:18,U0008,PC-5008,Logon,192.168.1.28,Success
{M7DBFPMG-P6YWK5JR-NJ62},02/06/2025 17:21:07,U0008,PC-5008,Logoff,192.168.1.28,Success
{592FFQ29-3EP0FLE1-MRR9},02/07/2025 08:50:00,U0008,PC-5008,Logon,192.168.1.28,Success
{WE77NTTR-TIDZS13H-DNH4},02/07/2025 17:38:50,U0008,PC-5008,Logoff,192.168.1.28,Success
{D6M42FQ4-T7PHI0EZ-F0ZP},02/10/2025 08:08:58,U0008,PC-5008,Logon,192.168.1.28,Success
{DURVFFFI-A3O1QFS8-Q0PX},02/10/2025 17:03:44,U0008,PC-5008,Logoff,192.168.1.28,Success
{ECXVGFOP-8QZJULI7-JDN8},02/11/2025 08:00:18,U0008,PC-5008,Logon,192.168.1.28,Success
{OCO39VCY-RXONBNPJ-DN2M},02/11/2025 17:47:13,U0008,PC-5008,Logoff,192.168.1.28,Success
{FDHA6GH7-IDUB9RBD-L918},02/12/2025 08:15:18,U0008,PC-5008,Logon,192.168.1.28,Success
{LOMEYL6S-S1A2R5BF-YCW8},02/12/2025 17:32:12,U0008,PC-5008,Logoff,192.168.1.28,Success
{HYFZ9S9V-S1QEKW7B-ZYI9},02/13/2025 08:14:56,U0008,PC-5008,Logon,192.168.1.28,Success
{8U9DA1L5-26RQGKCU-MCZQ},02/13/2025 17:38:04,U0008,PC-5008,Logoff,192.168.1.28,Success
{1P778RNK-OWYPSWLD-OQ59},01/15/2025 10:30:16,U0009,PC-5009,Logon,192.168.1.29,Success
{9C2ZUFDN-U4I5YMQT-3DGD},01/15/2025 19:02:39,U0009,PC-5009,Logoff,192.168.1.29,Success
{1HLL9RZR-KBFQXLBV-N7NP},01/16/2025 10:59:25,U0009,PC-5009,Logon,192.168.1.29,Success
{B58YJWDC-OKZ5SYJ3-D6M1},01/16/2025 19:30:13,U0009,PC-5009,Logoff,192.168.1.29,Success
{MPRYFZMY-OA2VCYWL-9700},01/17/2025 10:10:12,U0009,PC-5009,Logon,192.168.1.29,Success
{FQF5E8OS-AQ3EQ8DH-9PTF},01/17/2025 19:20:00,U0009,PC-5009,Logoff,192.168.1.29,Success
{UA3A6S5Z-XQOMTS1E-GPGV},01/20/2025 10:12:43,U0009,PC-5009,Logon,192.168.1.29,Success
{N4YPKW74-93DXWOR1-7DPU},01/20/2025 19:34:27,U0009,PC-5009,Logoff,192.168.1.29,Success
{KPIQNHQE-86O3Z0AN-IK5J},01/21/2025 10:02:42,U0009,PC-5009,Logon,192.168.1.29,Success
{2OI6OAFN-33VM89I9-GX32},01/21/2025 19:53:57,U0009,PC-5009,Logoff,192.168.1.29,Success
{EW9G6SPD-2SW24WJT-8HDP},01/22/2025 10:36:27,U0009,PC-5009,Logon,192.168.1.29,Success
{VBZ7CN0E-QWMI6KTI-221X},01/22/2025 19:40:49,U0009,PC-5009,Logoff,192.168.1.29,Success
{7WWUDQVD-K6DRN4OR-AC8C},01/23/2025 10:17:05,U0009,PC-5009,Logon,192.168.1.29,Success
{NL63GAGU-VB99RWTF-07GB},01/23/2025 19:43:26,U0009,PC-5009,Logoff,192.168.1.29,Success
{SF5EHLH0-7JR8MTK0-RSOG},01/24/2025 10:01:33,U0009,PC-5009,Logon,192.168.1.29,Success
{Y5KOV1L2-8R5P03WV-PUNW},01/24/2025 19:11:12,U0009,PC-5009,Logoff,192.168.1.29,Success
{BSVK3X8M-BGL2MCXN-2ELA},01/25/2025 11:56:00,U0009,PC-5009,Logon,192.168.1.29,Success
{26UNVSDK-V54C6P1L-LH2R},01/27/2025 10:29:36,U0009,PC-5009,Logon,192.168.1.29,Success
{EQVVIAA2-UAQE8BTS-MAQ3},01/27/2025 19:17:26,U0009,PC-5009,Logoff,192.168.1.29,Success
{KLMC1RBK-9RX647DI-3E95},01/28/2025 10:26:46,U0009,PC-5009,Logon,192.168.1.29,Success
{ID033TAY-B5BBKJY2-NZ7V},01/28/2025 19:46:27,U0009,PC-5009,Logoff,192.168.1.29,Success
{LFV46WYS-IRRK1RD1-ZM4I},01/29/2025 10:07:08,U0009,PC-5009,Logon,192.168.1.29,Success
{4ZCRHYQN-RM31SL7Z-X4DE},01/29/2025 19:41:47,U0009,PC-5009,Logoff,192.168.1.29,Success
{NQWHOCPY-8UDQDDAQ-JRTM},01/30/2025 10:58:23,U0009,PC-5009,Logon,192.168.1.29,Success
{TMHOPMPN-BN7GGGJV-SDBI},01/30/2025 19:07:59,U0009,PC-5009,Logoff,192.168.1.29,Success
{E6UITJ5Z-OOH3YRGH-WZKA},01/31/2025 10:07:14,U0009,PC-5009,Logon,192.168.1.29,Success
{6W04YGYF-LQ8XPA95-G1AM},01/31/2025 19:11:32,U0009,PC-5009,Logoff,192.168.1.29,Success
{RBAYKIS1-1D2MRMTX-JQ3K},02/02/2025 16:15:00,U0009,PC-5009,Logon,192.168.1.29,Success
{SX54RJSX-FOH9MBUZ-PHD7},02/03/2025 10:21:57,U0009,PC-5009,Logon,192.168.1.29,Success
{DJWT695G-6MLV8JGU-Z4E2},02/03/2025 19:24:40,U0009,PC-5009,Logoff,192.168.1.29,Success
{2K8RYQF8-WXKK2ABK-VBLP},02/04/2025 10:36:50,U0009,PC-5009,Logon,192.168.1.29,Success
{AJMK4X1F-DJ9HVCHR-M3WP},02/04/2025 19:42:53,U0009,PC-5009,Logoff,192.168.1.29,Success
{67VGP52F-1JOHKK7Q-G24D},02/05/2025 10:57:06,U0009,PC-5009,Logon,192.168.1.29,Success
{YSYMMQ8Q-6A1DF62U-NW65},02/05/2025 19:33:28,U0009,PC-5009,Logoff,192.168.1.29,Success
{4EYQ1S4D-J9DV3UY5-EVSZ},02/06/2025 10:03:48,U0009,PC-5009,Logon,192.168.1.29,Success
{SU8E6XFW-Z73WHCF5-SIDA},02/06/2025 19:44:13,U0009,PC-5009,Logoff,192.168.1.29,Success
{O7KRGI4J-WPXEFAF0-ISZH},02/07/2025 10:32:28,U0009,PC-5009,Logon,192.168.1.29,Success
{KDVNJN2Q-3FKEOUBX-XQ6M},02/07/2025 19:30:18,U0009,PC-5009,Logoff,192.168.1.29,Success
{AFS4H6SS-GFXUQ4F2-X7C4},02/10/2025 10:29:17,U0009,PC-5009,Logon,192.168.1.29,Success
{8VGZSXJZ-VUV3CB0I-XRYL},02/10/2025 19:30:24,U0009,PC-5009,Logoff,192.168.1.29,Success
{30I6G61P-CWE4C1V4-7LZN},02/11/2025 10:14:49,U0009,PC-5009,Logon,192.168.1.29,Success
{UHRYI0PT-2DA8DBFA-1U5M},02/11/2025 19:40:36,U0009,PC-5009,Logoff,192.168.1.29,Success
{80TGH3SM-642PW5UE-SDRB},02/12/2025 10:43:46,U0009,PC-5009,Logon,192.168.1.29,Success
{A3K3OM5F-KTISWLWT-6U79},02/12/2025 19:34:21,U0009,PC-5009,Logoff,192.168.1.29,Success
{BPH5CH3L-16CR3UV4-3MCO},02/13/2025 10:41:01,U0009,PC-5009,Logon,192.168.1.29,Success
{75RE0DRI-MR25I7A2-HVNY},02/13/2025 19:47:39,U0009,PC-5009,Logoff,192.168.1.29,Success
{RNNEZTEE-W6MM7IDA-O13T},01/15/2025 09:01:35,U0010,PC-5010,Logon,192.168.1.30,Success
{AZ3CEGBM-XIKVRECJ-TR0M},01/15/2025 18:02:51,U0010,PC-5010,Logoff,192.168.1.30,Success
{HZ72KXSJ-ZSB6ZWKH-E9I0},01/16/2025 09:58:54,U0010,PC-5010,Logon,192.168.1.30,Success
{N3F9ZXQE-RBKN3DKV-R5NB},01/16/2025 18:13:07,U0010,PC-5010,Logoff,192.168.1.30,Success
