id,timestamp,action,src_ip,dst_ip,dst_port,protocol,bytes_out,threat,user
{RQVJPWCW-68VWJ1W9-81SW},2025-01-23T16:07:25Z,allow,192.168.1.20,172.217.0.0,80,TCP,56646,,allison.hill
{VE93U3SX-EYJZ12NE-11A7},2025-01-23T08:04:53Z,allow,192.168.1.20,8.8.8.8,80,TCP,11380,,allison.hill
{GP6IIUNX-4YOTE33N-0V2F},2025-01-23T11:19:06Z,allow,192.168.1.20,172.217.0.0,80,TCP,34679,,allison.hill
{GYEAJK2H-V3D8IUZA-Y1R6},2025-01-23T12:24:08Z,allow,192.168.1.20,172.217.0.0,80,TCP,54772,,allison.hill
{TZ7DZIRY-G0FKUK9E-Q1Y5},2025-01-23T18:26:55Z,allow,192.168.1.20,172.217.0.0,53,TCP,30192,,allison.hill
{FCG2XTPY-FRJF9854-5R6U},2025-01-23T13:42:51Z,allow,192.168.1.20,1.1.1.1,53,TCP,18897,,allison.hill
{6OYXOW34-HSSXPR2B-DNQF},2025-01-23T19:04:23Z,allow,192.168.1.20,1.1.1.1,53,TCP,5596,,allison.hill
{41JTH6DO-XUNR56LM-XWSV},2025-01-23T10:43:18Z,allow,192.168.1.20,172.217.0.0,443,TCP,42327,,allison.hill
{S0JLRZFO-S460LVV5-XVTV},2025-01-23T12:00:19Z,allow,192.168.1.20,8.8.8.8,443,TCP,32940,,allison.hill
{QH0214OU-3OZ3SQRS-6YD2},2025-01-23T17:40:33Z,allow,192.168.1.20,8.8.8.8,80,TCP,42698,,allison.hill
{J5833PY6-AJ7OACDH-TR41},2025-01-23T18:08:24Z,allow,192.168.1.20,172.217.0.0,443,TCP,15223,,allison.hill
{Q206HSCG-X7VWB9TP-HIG9},2025-01-23T18:06:18Z,allow,192.168.1.20,8.8.8.8,443,TCP,45395,,allison.hill
{1K85KUY8-0TWBXG4L-GQI6},2025-01-23T13:08:45Z,allow,192.168.1.20,8.8.8.8,443,TCP,12398,,allison.hill
{GFNP8MGW-DCM81H2L-VJB8},2025-01-23T19:00:58Z,allow,192.168.1.20,1.1.1.1,53,TCP,55512,,allison.hill
{UCHV0KFD-CRO7WPWL-L711},2025-01-23T17:37:50Z,block,192.168.1.20,213.192.145.54,23,TCP,4162,port_scan,allison.hill
{3PREALY2-OFMAVXNJ-EN6F},2025-01-23T13:58:10Z,allow,192.168.1.20,172.217.0.0,53,TCP,53961,,allison.hill
{3UB90KSE-Q944HINM-N7F5},2025-01-23T10:07:14Z,allow,192.168.1.20,8.8.8.8,80,TCP,18225,,allison.hill
{XC1IMD4X-EGIV1S1X-JG8H},2025-01-23T08:07:11Z,allow,192.168.1.20,8.8.8.8,443,TCP,25978,,allison.hill
{BCVE8PWF-GMC0KTH5-KTG1},2025-01-23T12:22:28Z,allow,192.168.1.20,172.217.0.0,53,TCP,14895,,allison.hill
{4Z6A06OE-4BW88P4R-QWXH},2025-01-23T10:49:49Z,allow,192.168.1.20,8.8.8.8,53,TCP,24898,,allison.hill
{8V2H30Q9-JMDDNPU8-U0KA},2025-01-23T13:50:54Z,allow,192.168.1.20,172.217.0.0,443,TCP,51003,,allison.hill
{AGMPXHGP-UTOC1RT9-MVFZ},2025-01-23T12:12:02Z,allow,192.168.1.20,1.1.1.1,53,TCP,53578,,allison.hill
{X0UNYVK5-8IJN2JPM-PZXE},2025-01-23T10:21:01Z,allow,192.168.1.20,1.1.1.1,53,TCP,32949,,allison.hill
{HP5JXU5X-DWYZ5EBK-WYAF},2025-01-23T08:52:23Z,allow,192.168.1.20,8.8.8.8,443,TCP,40716,,allison.hill
{XRKZ4QNG-TW8GF4FI-2NU3},2025-01-23T07:46:28Z,allow,192.168.1.20,172.217.0.0,443,TCP,50141,,allison.hill
{EEZQP091-S0MHNSV3-H08R},2025-01-23T14:52:27Z,block,192.168.1.20,167.63.158.11,3389,TCP,2607,port_scan,allison.hill
{K1R2MWNU-8GGJIZ5M-84A2},2025-01-24T10:30:42Z,allow,192.168.1.20,172.217.0.0,80,TCP,26785,,allison.hill
{3789SALQ-TSJHLBFT-T6X5},2025-01-24T07:08:52Z,allow,192.168.1.20,172.217.0.0,53,TCP,56954,,allison.hill
{5QU8LPS1-RLMXVK1A-28VF},2025-01-24T18:17:31Z,allow,192.168.1.20,172.217.0.0,80,TCP,51849,,allison.hill
{CZWVX4TF-W61FJAOV-01V2},2025-01-24T15:03:24Z,allow,192.168.1.20,1.1.1.1,443,TCP,42619,,allison.hill
{Y35LTCDA-LSNH29A2-ASEY},2025-01-24T12:14:55Z,allow,192.168.1.20,8.8.8.8,80,TCP,17312,,allison.hill
{MX4NC61X-F1LMEPR1-5RFL},2025-01-24T07:09:42Z,allow,192.168.1.20,172.217.0.0,80,TCP,48970,,allison.hill
{3IWMMHZT-5RCLYTO8-I6DO},2025-01-24T14:30:55Z,allow,192.168.1.20,1.1.1.1,80,TCP,50943,,allison.hill
{FVZ57KGK-IO6HVP7H-N9GB},2025-01-24T09:37:53Z,allow,192.168.1.20,172.217.0.0,443,TCP,30534,,allison.hill
{LDELOQL8-7M7US6U9-WBLQ},2025-01-24T14:16:31Z,allow,192.168.1.20,172.217.0.0,443,TCP,47131,,allison.hill
{RH45IVK6-9PJ7ZSLG-YNJU},2025-01-24T08:12:02Z,allow,192.168.1.20,1.1.1.1,53,TCP,42416,,allison.hill
{EIINQCXO-R2HU6KL9-0K74},2025-01-24T10:07:14Z,allow,192.168.1.20,1.1.1.1,53,TCP,25229,,allison.hill
{TOSY0NA6-X2PC1F8M-W065},2025-01-24T12:57:48Z,allow,192.168.1.20,172.217.0.0,53,TCP,53423,,allison.hill
{J9S4VCNE-N6XGGSM0-1AQ9},2025-01-24T08:28:57Z,allow,192.168.1.20,8.8.8.8,80,TCP,47437,,allison.hill
{JKJMRFJT-3F17HMEW-ESXN},2025-01-24T08:48:03Z,allow,192.168.1.20,1.1.1.1,80,TCP,48928,,allison.hill
{B4PEUQJG-IFN8CIRM-YW9R},2025-01-24T18:13:46Z,allow,192.168.1.20,172.217.0.0,443,TCP,20600,,allison.hill
{ES0CGMDO-H7V0YLU2-FAVY},2025-01-24T11:22:23Z,allow,192.168.1.20,8.8.8.8,443,TCP,11227,,allison.hill
{XI4SNIQ3-09UP65O5-TXCW},2025-01-24T08:17:57Z,allow,192.168.1.20,172.217.0.0,80,TCP,34132,,allison.hill
{T0O5V169-HX85PDWA-P6KU},2025-01-24T13:10:30Z,allow,192.168.1.20,1.1.1.1,80,TCP,19619,,allison.hill
{NVNKKP4M-QWNEHT8B-DS0M},2025-01-24T15:12:01Z,allow,192.168.1.20,8.8.8.8,80,TCP,41017,,allison.hill
{6ZWTIFGC-8W1M2Z8I-4BJD},2025-01-24T16:41:46Z,allow,192.168.1.20,172.217.0.0,443,TCP,57547,,allison.hill
{CARBSCD9-J592YV4G-W1AM},2025-01-24T16:21:56Z,allow,192.168.1.20,172.217.0.0,443,TCP,26523,,allison.hill
{RMXNFJKI-XRNJ1QX1-FL65},2025-01-24T15:00:57Z,allow,192.168.1.20,8.8.8.8,53,TCP,56823,,allison.hill
{5CFQQOMM-OFHIDDF0-V3KZ},2025-01-24T14:39:37Z,allow,192.168.1.20,172.217.0.0,53,TCP,13825,,allison.hill
{8YFU0PDM-H7KI89PH-VTW2},2025-01-24T18:16:55Z,allow,192.168.1.20,8.8.8.8,443,TCP,28658,,allison.hill
{H3LGIPRP-0HV6IIEN-CLEJ},2025-01-24T10:41:59Z,allow,192.168.1.20,1.1.1.1,80,TCP,57353,,allison.hill
{V2XW6C2W-MKK00WRC-N5GM},2025-01-24T13:28:25Z,allow,192.168.1.20,1.1.1.1,443,TCP,48230,,allison.hill
{2IHPP26M-7MTAEQF6-U2NZ},2025-01-24T14:40:23Z,allow,192.168.1.20,1.1.1.1,53,TCP,5099,,allison.hill
{1Z527G1T-TPS5LXH2-G4KN},2025-01-24T07:22:08Z,allow,192.168.1.20,1.1.1.1,443,TCP,21046,,allison.hill
{10F41BF5-JLBH00M8-NTRX},2025-01-24T18:44:26Z,allow,192.168.1.20,1.1.1.1,443,TCP,56090,,allison.hill
{84LCFWCA-8T8XPYTQ-7RZR},2025-01-27T14:03:18Z,allow,192.168.1.20,172.217.0.0,80,TCP,4817,,allison.hill
{UXDHPF7H-64ZO6579-MBXZ},2025-01-27T14:58:11Z,block,192.168.1.20,254.49.79.234,445,TCP,2798,,allison.hill
{47VZVLQ7-HOJIZ8RQ-6PC3},2025-01-27T12:27:32Z,allow,192.168.1.20,8.8.8.8,443,TCP,51882,,allison.hill
{K26500BS-Z2LRGLRJ-BOKW},2025-01-27T07:57:36Z,allow,192.168.1.20,1.1.1.1,53,TCP,12597,,allison.hill
{U7ZERZH9-U1WD8EEP-N8QX},2025-01-27T09:27:09Z,allow,192.168.1.20,8.8.8.8,53,TCP,15353,,allison.hill
{CZ7RMZ66-4EUVR9VD-HPSF},2025-01-27T07:20:42Z,allow,192.168.1.20,8.8.8.8,53,TCP,28939,,allison.hill
{US2K00WF-BDEEDJFF-CHOT},2025-01-27T13:41:06Z,allow,192.168.1.20,8.8.8.8,443,TCP,13441,,allison.hill
{56G2Q85E-XX7O034T-UHNM},2025-01-27T15:31:11Z,block,192.168.1.20,239.113.18.11,445,TCP,3788,policy_violation,allison.hill
{4AHJ22A3-77ZP2KQO-GHWL},2025-01-27T14:15:25Z,allow,192.168.1.20,172.217.0.0,80,TCP,24739,,allison.hill
{B5LZLCFV-QWO61T2H-SM25},2025-01-27T11:11:54Z,allow,192.168.1.20,172.217.0.0,443,TCP,6691,,allison.hill
{2OO2KDMC-WFLRZFZW-4RO2},2025-01-27T19:51:20Z,allow,192.168.1.20,8.8.8.8,80,TCP,43637,,allison.hill
{M7DEFVJ4-IVJTY8EF-3KZY},2025-01-27T16:42:32Z,allow,192.168.1.20,1.1.1.1,53,TCP,27764,,allison.hill
{WAODGENX-YHTKBDQ0-NMS7},2025-01-27T08:31:11Z,allow,192.168.1.20,8.8.8.8,443,TCP,49155,,allison.hill
{WKLUQQ60-RZTIASPJ-DE44},2025-01-27T11:57:41Z,allow,192.168.1.20,172.217.0.0,443,TCP,27532,,allison.hill
{CM9L11NH-AFKTS6G4-L0D3},2025-01-27T11:12:29Z,allow,192.168.1.20,172.217.0.0,443,TCP,30428,,allison.hill
{5GN31XCY-XYKC74MS-0VCT},2025-01-27T13:12:03Z,allow,192.168.1.20,172.217.0.0,53,TCP,14349,,allison.hill
{ZIFDA1P2-BZJBO7YC-B6QG},2025-01-27T09:20:56Z,allow,192.168.1.20,8.8.8.8,80,TCP,37154,,allison.hill
{G0NSG73X-E9K82WLY-XV6I},2025-01-27T13:39:56Z,allow,192.168.1.20,8.8.8.8,443,TCP,43036,,allison.hill
{KRF5D432-WTP5QQIC-6YTG},2025-01-27T09:48:27Z,allow,192.168.1.20,172.217.0.0,80,TCP,33312,,allison.hill
{M2Z33LOD-J7ANDZP8-E6B2},2025-01-27T13:13:14Z,allow,192.168.1.20,8.8.8.8,443,TCP,46300,,allison.hill
{IEQ1NG8B-YFQ80VV0-8KMJ},2025-01-27T15:18:00Z,allow,192.168.1.20,172.217.0.0,443,TCP,19569,,allison.hill
{GAEH8C6B-VNNM58W5-FGME},2025-01-27T19:28:26Z,allow,192.168.1.20,8.8.8.8,80,TCP,35992,,allison.hill
{WJOCP5HF-GW1V00HS-EFD4},2025-01-27T09:58:47Z,allow,192.168.1.20,1.1.1.1,80,TCP,40200,,allison.hill
{FONEFGGX-XH7DTPUE-OIQQ},2025-01-27T08:40:03Z,allow,192.168.1.20,8.8.8.8,443,TCP,39315,,allison.hill
{54D8GMFC-EQLLNENN-0YO4},2025-01-27T15:15:53Z,allow,192.168.1.20,1.1.1.1,80,TCP,8101,,allison.hill
{DXMH3343-0C2SXO6E-B3XR},2025-01-27T17:31:22Z,allow,192.168.1.20,172.217.0.0,80,TCP,28954,,allison.hill
{JZZPMTAR-X1XA9L3L-QDAV},2025-01-27T16:31:43Z,allow,192.168.1.20,8.8.8.8,443,TCP,16989,,allison.hill
{TC0W6Z20-RO84Z15L-7KKJ},2025-01-27T18:55:52Z,block,192.168.1.20,33.147.156.95,23,TCP,2899,,allison.hill
{Y7TTWYUA-EPT94Z73-H03W},2025-01-27T16:53:24Z,allow,192.168.1.20,172.217.0.0,53,TCP,36209,,allison.hill
{5N8JWFEI-MSASWYPH-3DPX},2025-01-27T09:10:53Z,allow,192.168.1.20,172.217.0.0,443,TCP,14330,,allison.hill
{4MR51D0F-L3XMQ7N4-JS8N},2025-01-27T16:37:58Z,allow,192.168.1.20,1.1.1.1,443,TCP,57204,,allison.hill
{45V22WPK-7QZE2ZYC-8EII},2025-01-27T10:59:15Z,allow,192.168.1.20,172.217.0.0,80,TCP,31325,,allison.hill
{IJ8FCDUV-GLB9PI6E-B3YH},2025-01-27T17:28:59Z,allow,192.168.1.20,1.1.1.1,53,TCP,5090,,allison.hill
{RBH1HK7U-90U5AM3W-K3C8},2025-01-27T14:31:33Z,allow,192.168.1.20,8.8.8.8,80,TCP,11498,,allison.hill
{L53NXURR-XI1R0IZI-LLOR},2025-01-27T13:56:06Z,block,192.168.1.20,190.82.58.255,3389,TCP,2997,policy_violation,allison.hill
{AC6PCCUW-Z0EBZBZ6-QZ5J},2025-01-27T12:30:49Z,allow,192.168.1.20,8.8.8.8,80,TCP,11138,,allison.hill
{ZA8O2QMG-AM332RF7-MBLR},2025-01-27T09:38:33Z,allow,192.168.1.20,1.1.1.1,443,TCP,41140,,allison.hill
{O0NIUSAH-SD3THICZ-8FI8},2025-01-27T11:51:47Z,allow,192.168.1.20,8.8.8.8,443,TCP,7237,,allison.hill
{E5OW7TVT-VUXK6OTI-IERA},2025-01-28T07:07:42Z,allow,192.168.1.20,172.217.0.0,443,TCP,23731,,allison.hill
{6K75053N-G5Y9YLZ5-7VOR},2025-01-28T07:32:16Z,allow,192.168.1.20,8.8.8.8,80,TCP,16356,,allison.hill
{ODHQ8IFW-DV6X1BPC-E87W},2025-01-28T10:00:20Z,allow,192.168.1.20,1.1.1.1,443,TCP,24590,,allison.hill
{ZUC98NB1-ZP8G0EIB-SQYL},2025-01-28T15:24:00Z,allow,192.168.1.20,8.8.8.8,80,TCP,13072,,allison.hill
{48KHLNW0-0A38MWZ6-OC3W},2025-01-28T10:15:17Z,allow,192.168.1.20,172.217.0.0,443,TCP,10378,,allison.hill
{EH2TQ4WJ-MEBKQ9N7-OJTD},2025-01-28T08:14:47Z,allow,192.168.1.20,172.217.0.0,443,TCP,25424,,allison.hill
{OU3H0RML-WIGZXNYT-14BS},2025-01-28T18:08:56Z,allow,192.168.1.20,172.217.0.0,53,TCP,13565,,allison.hill
{VPWOGFEL-MCDN31E3-SLO8},2025-01-28T10:31:54Z,allow,192.168.1.20,172.217.0.0,80,TCP,1346,,allison.hill
{G2TSHC57-KO5YROBW-VTZ0},2025-01-28T13:41:44Z,allow,192.168.1.20,172.217.0.0,443,TCP,32600,,allison.hill
{1CIRGGIG-K1FJGL0F-E5MG},2025-01-28T13:15:34Z,allow,192.168.1.20,172.217.0.0,80,TCP,28611,,allison.hill
{0P1LQXJN-76DC2LL8-CFAP},2025-01-28T18:58:39Z,allow,192.168.1.20,8.8.8.8,53,TCP,24395,,allison.hill
{D9G7ROR5-UQARHKZ8-EOGN},2025-01-28T13:26:05Z,allow,192.168.1.20,172.217.0.0,443,TCP,52886,,allison.hill
{EUGKO8YL-61ISW1VX-DA8B},2025-01-28T08:32:23Z,allow,192.168.1.20,172.217.0.0,53,TCP,14082,,allison.hill
{4LWNWD2R-YPEYM89T-LOVW},2025-01-28T09:44:47Z,allow,192.168.1.20,1.1.1.1,443,TCP,6741,,allison.hill
{4RT8WFTQ-B2NMBD38-GIXU},2025-01-28T15:52:20Z,allow,192.168.1.20,8.8.8.8,53,TCP,59157,,allison.hill
{5QDK3FU0-R7XRWX58-76I5},2025-01-28T14:35:59Z,allow,192.168.1.20,8.8.8.8,53,TCP,10942,,allison.hill
{3AMXP6CS-WA2B742X-GAOG},2025-01-28T10:10:17Z,allow,192.168.1.20,1.1.1.1,53,TCP,33892,,allison.hill
{RI15JQOL-S7LUYZV0-D4E7},2025-01-28T17:10:18Z,allow,192.168.1.20,8.8.8.8,443,TCP,22645,,allison.hill
{M3NIEU4Z-UXGL0BJF-DQH9},2025-01-28T11:49:06Z,allow,192.168.1.20,172.217.0.0,443,TCP,26618,,allison.hill
{ITC4YAUY-Q6PLM51L-ZXN8},2025-01-28T10:08:56Z,allow,192.168.1.20,8.8.8.8,53,TCP,44410,,allison.hill
{124QC1W7-4W7VD6M5-T6PJ},2025-01-28T18:38:54Z,allow,192.168.1.20,1.1.1.1,443,TCP,28682,,allison.hill
{KO374N0Q-BHW1X0JO-38A0},2025-01-28T16:29:24Z,allow,192.168.1.20,172.217.0.0,443,TCP,27633,,allison.hill
{TXH8DYZB-N7B7K0EC-M6LG},2025-01-28T09:55:06Z,allow,192.168.1.20,172.217.0.0,53,TCP,54929,,allison.hill
{2Y81HXPF-43GDDV79-OCTH},2025-01-29T09:45:01Z,allow,192.168.1.20,172.217.0.0,80,TCP,12185,,allison.hill
{ZT63FSBU-YLF5ZN5G-TZXB},2025-01-29T12:27:16Z,allow,192.168.1.20,1.1.1.1,53,TCP,56947,,allison.hill
{2UK59TC0-BY07H3W1-OHW3},2025-01-29T17:20:08Z,block,192.168.1.20,202.128.172.137,135,TCP,2834,port_scan,allison.hill
{7AUKUVT4-8379SIEP-ZYPI},2025-01-29T09:20:56Z,allow,192.168.1.20,8.8.8.8,53,TCP,58271,,allison.hill
{Z6VA0DN3-T068N5OD-ZG59},2025-01-29T08:55:17Z,allow,192.168.1.20,8.8.8.8,443,TCP,53180,,allison.hill
{OZV7PPVH-X2QENJ8P-Z7P7},2025-01-29T13:25:03Z,allow,192.168.1.20,8.8.8.8,80,TCP,10012,,allison.hill
{IIB9KCHT-8QVAI0OR-QXD8},2025-01-29T19:10:42Z,allow,192.168.1.20,8.8.8.8,80,TCP,43902,,allison.hill
{68UXF13L-POGSJAWM-7ZSW},2025-01-29T16:13:24Z,allow,192.168.1.20,1.1.1.1,53,TCP,14455,,allison.hill
{1EOYJ033-KMND975A-3WPT},2025-01-29T11:11:01Z,allow,192.168.1.20,1.1.1.1,80,TCP,1265,,allison.hill
{GIX6W62B-8JW5UVIT-9GWJ},2025-01-29T08:53:14Z,allow,192.168.1.20,172.217.0.0,53,TCP,18549,,allison.hill
{LTF2UI35-09O66RAH-WBQR},2025-01-29T11:17:13Z,allow,192.168.1.20,8.8.8.8,80,TCP,20278,,allison.hill
{MP07741X-DPWO692D-94US},2025-01-29T15:11:18Z,allow,192.168.1.20,172.217.0.0,443,TCP,19745,,allison.hill
{H2XEBNKB-9NNE2K38-LJMW},2025-01-29T12:57:55Z,allow,192.168.1.20,1.1.1.1,80,TCP,43575,,allison.hill
{Y24X4IMT-J2JNZ19H-MR4R},2025-01-29T16:08:34Z,allow,192.168.1.20,8.8.8.8,53,TCP,44506,,allison.hill
{1DBYKZB8-I2YH40LF-YKM2},2025-01-29T15:04:54Z,allow,192.168.1.20,172.217.0.0,443,TCP,33360,,allison.hill
{8YW1IEVX-LPJNN9EH-S07S},2025-01-29T17:19:52Z,allow,192.168.1.20,172.217.0.0,80,TCP,53833,,allison.hill
{DDTO5ROJ-PHTZJOIR-FEK7},2025-01-29T18:00:42Z,allow,192.168.1.20,8.8.8.8,80,TCP,27544,,allison.hill
{9VGIQDE8-7NR911Z3-3FD0},2025-01-29T15:41:21Z,allow,192.168.1.20,8.8.8.8,443,TCP,19989,,allison.hill
{MNUJFRR3-HOYYZ25X-7R4T},2025-01-29T16:33:16Z,allow,192.168.1.20,8.8.8.8,53,TCP,33372,,allison.hill
{YFYMG1GP-32RAUQ9M-N1LS},2025-01-29T13:22:23Z,allow,192.168.1.20,1.1.1.1,53,TCP,6156,,allison.hill
{5XWLTCVT-RPCAKU9K-UHV0},2025-01-29T14:03:55Z,block,192.168.1.20,133.151.170.62,3389,TCP,3965,,allison.hill
{Y2IQIDVR-LZBB4FZO-9TG0},2025-01-29T15:42:29Z,allow,192.168.1.20,1.1.1.1,80,TCP,43691,,allison.hill
{QHNW2P4G-IPSR635L-45YM},2025-01-29T16:57:05Z,allow,192.168.1.20,8.8.8.8,80,TCP,36232,,allison.hill
{JY3FVDMF-V981G3Q2-HQL2},2025-01-29T19:28:08Z,allow,192.168.1.20,172.217.0.0,80,TCP,7880,,allison.hill
{27LW7VJN-EIMH8P3O-HXCT},2025-01-29T10:53:58Z,allow,192.168.1.20,8.8.8.8,80,TCP,5664,,allison.hill
{0J1LBAVE-P8H73ECU-2PP6},2025-01-29T14:40:15Z,allow,192.168.1.20,8.8.8.8,53,TCP,25245,,allison.hill
{H669YFUB-95VIYOWL-G3HZ},2025-01-29T16:50:43Z,allow,192.168.1.20,1.1.1.1,443,TCP,41088,,allison.hill
{SUE6XV15-CKTRUU84-G5I1},2025-01-29T08:05:40Z,allow,192.168.1.20,1.1.1.1,53,TCP,26057,,allison.hill
{YYJ7388T-MRA67PKQ-D9FY},2025-01-29T07:15:17Z,allow,192.168.1.20,172.217.0.0,53,TCP,40869,,allison.hill
{N5Z5PSC2-SF4LEQAR-3JYM},2025-01-29T13:41:46Z,allow,192.168.1.20,8.8.8.8,53,TCP,50774,,allison.hill
{PPQAW04M-RHCOPO8X-ZPS8},2025-01-29T13:14:59Z,allow,192.168.1.20,8.8.8.8,53,TCP,54030,,allison.hill
{NE0H8CSC-7I19TQNP-JES4},2025-01-29T10:21:37Z,allow,192.168.1.20,172.217.0.0,80,TCP,19061,,allison.hill
{DW357GBQ-N96MH2R7-YVMN},2025-01-29T17:44:23Z,allow,192.168.1.20,1.1.1.1,53,TCP,59089,,allison.hill
{KSKXC4P1-RW3S9858-C0G9},2025-01-29T11:01:41Z,block,192.168.1.20,174.241.210.55,135,TCP,4591,geo_blocked,allison.hill
{G9N96QYT-1L3VYDB5-E5R5},2025-01-30T08:42:23Z,allow,192.168.1.20,8.8.8.8,53,TCP,59948,,allison.hill
{73H3920L-JZ4AXR19-L8KD},2025-01-30T08:30:12Z,allow,192.168.1.20,172.217.0.0,80,TCP,19149,,allison.hill
{KWMNU0TK-PO0P1X0J-FVNC},2025-01-30T15:11:57Z,allow,192.168.1.20,1.1.1.1,443,TCP,11454,,allison.hill
{C8FRS43G-B6XCY3CJ-KRAE},2025-01-30T13:18:59Z,allow,192.168.1.20,1.1.1.1,53,TCP,14823,,allison.hill
{5STHQIJP-J8DHI5HN-APVA},2025-01-30T09:57:55Z,allow,192.168.1.20,1.1.1.1,53,TCP,57890,,allison.hill
{IE5I7STE-I9JOU884-0L7F},2025-01-30T11:11:25Z,allow,192.168.1.20,1.1.1.1,80,TCP,3908,,allison.hill
{7ZNJ9E51-DDYE7L17-SXZN},2025-01-30T18:19:13Z,allow,192.168.1.20,8.8.8.8,53,TCP,47588,,allison.hill
{VRX851Y8-674LN3GO-UTTJ},2025-01-30T10:38:42Z,allow,192.168.1.20,172.217.0.0,80,TCP,9179,,allison.hill
{DZTCUQWA-QUOCF69E-QEN4},2025-01-30T17:51:18Z,allow,192.168.1.20,172.217.0.0,53,TCP,35227,,allison.hill
{97DWVARZ-98RKIVL3-DOJ3},2025-01-30T19:25:48Z,allow,192.168.1.20,172.217.0.0,53,TCP,35244,,allison.hill
{OXWDX4PT-HQGVPAPZ-RC1R},2025-01-30T19:16:23Z,allow,192.168.1.20,172.217.0.0,443,TCP,24197,,allison.hill
{KOYU0LFX-RKG19UNE-5G31},2025-01-30T08:17:35Z,allow,192.168.1.20,1.1.1.1,443,TCP,17115,,allison.hill
{JVDON5A1-AF7LAFOB-8ZPK},2025-01-30T13:58:01Z,allow,192.168.1.20,1.1.1.1,53,TCP,21396,,allison.hill
{PGJNWL84-HAK82WHU-O1BD},2025-01-30T17:50:28Z,allow,192.168.1.20,8.8.8.8,80,TCP,23134,,allison.hill
{GUDSEM37-CGUEEMHM-G3SW},2025-01-30T12:06:25Z,allow,192.168.1.20,172.217.0.0,443,TCP,18249,,allison.hill
{LGQCEHNJ-2ECIJRMA-OE1Y},2025-01-30T14:50:25Z,block,192.168.1.20,113.173.172.4,22,TCP,336,port_scan,allison.hill
{MJBQDH5B-O50D99RW-3E5S},2025-01-30T12:15:09Z,allow,192.168.1.20,172.217.0.0,80,TCP,36428,,allison.hill
{IGG13ZE8-TGXF1NML-USQT},2025-01-30T13:40:01Z,allow,192.168.1.20,1.1.1.1,80,TCP,46248,,allison.hill
{AC7SPM6C-RJ9LOOK2-NGH2},2025-01-30T13:05:55Z,allow,192.168.1.20,172.217.0.0,53,TCP,20204,,allison.hill
{W6XOAW3G-JE4LWLRP-DGI4},2025-01-30T15:25:53Z,allow,192.168.1.20,1.1.1.1,80,TCP,43578,,allison.hill
{P89CLIBY-UXO8PFCS-Y2OT},2025-01-30T09:34:17Z,allow,192.168.1.20,8.8.8.8,443,TCP,24492,,allison.hill
{DCM1GNZ0-NDODZY07-4MQM},2025-01-30T17:54:25Z,allow,192.168.1.20,8.8.8.8,80,TCP,7227,,allison.hill
{7C3ZM944-PN8GT4PB-02TV},2025-01-30T11:58:36Z,allow,192.168.1.20,1.1.1.1,80,TCP,27863,,allison.hill
{HE5M4R53-XTUD2NRA-P8DY},2025-01-30T11:55:42Z,allow,192.168.1.20,8.8.8.8,443,TCP,16857,,allison.hill
{KBAOFP2E-HJ9FMWZ7-EM4B},2025-01-30T14:06:01Z,allow,192.168.1.20,172.217.0.0,80,TCP,15495,,allison.hill
{VGDUR5LQ-IFQJFP69-E7BH},2025-01-30T18:30:31Z,allow,192.168.1.20,172.217.0.0,80,TCP,54823,,allison.hill
{53ZOKLG0-ZLJ0SZM9-X3Z1},2025-01-30T19:58:16Z,block,192.168.1.20,68.207.186.123,445,TCP,2039,geo_blocked,allison.hill
{GSJT215V-0O3QZG7H-OEK5},2025-01-30T09:23:01Z,allow,192.168.1.20,172.217.0.0,443,TCP,27684,,allison.hill
{Z98EB6G5-7EK4SN33-6V0I},2025-01-30T12:43:28Z,allow,192.168.1.20,172.217.0.0,80,TCP,7342,,allison.hill
{GHNUJI3E-87Y3GKPF-WTDD},2025-01-30T14:16:24Z,allow,192.168.1.20,8.8.8.8,443,TCP,17204,,allison.hill
{Y6FNRYKR-0UYI4D01-4KG3},2025-01-30T08:27:04Z,allow,192.168.1.20,172.217.0.0,443,TCP,13697,,allison.hill
{LPM0VKSJ-GC6PH2CR-493G},2025-01-30T16:26:22Z,allow,192.168.1.20,1.1.1.1,80,TCP,1958,,allison.hill
{WG15REYS-NYMSXBUF-2IO9},2025-01-30T12:14:25Z,allow,192.168.1.20,1.1.1.1,443,TCP,18609,,allison.hill
{XDLXWSI3-YX0Q4VWL-GNEW},2025-01-30T11:24:51Z,allow,192.168.1.20,1.1.1.1,443,TCP,4546,,allison.hill
{EQZDR9R5-FS3H5D25-O2U2},2025-01-30T09:22:13Z,allow,192.168.1.20,172.217.0.0,53,TCP,44942,,allison.hill
{XEMNJUWZ-APOHWKTD-6W3S},2025-01-30T13:32:41Z,allow,192.168.1.20,1.1.1.1,80,TCP,9746,,allison.hill
{RNE8X4DW-2AEXZBLO-A6K2},2025-01-30T10:30:50Z,allow,192.168.1.20,8.8.8.8,443,TCP,41101,,allison.hill
{3H89XSA6-9WVSQH2G-57LG},2025-01-30T17:48:52Z,allow,192.168.1.20,1.1.1.1,80,TCP,5724,,allison.hill
{4XK0Q0LC-08XKOS1B-M7TJ},2025-01-31T18:25:08Z,allow,192.168.1.20,1.1.1.1,80,TCP,19709,,allison.hill
{PZM7K9TE-JHFVCHSY-D1V0},2025-01-31T11:56:54Z,allow,192.168.1.20,172.217.0.0,443,TCP,34552,,allison.hill
