id,timestamp,src_ip,dst_ip,dst_port,protocol,bytes_in,bytes_out,alert,user
{1WN1IXC8-HEH0WI4Z-1D0W},2025-01-27T10:16:52Z,192.168.1.20,1.1.1.1,443,HTTPS,68414,19997,,allison.hill
{9W0KIRAG-XCRTMFGY-N473},2025-01-27T18:08:41Z,192.168.1.20,172.217.0.0,443,HTTPS,68134,38266,,allison.hill
{3OXIZN9A-XQX04TYQ-P2LY},2025-01-27T17:05:19Z,192.168.1.20,172.217.0.0,443,HTTPS,51963,16331,,allison.hill
{M4LY9WJW-4UYJUGQU-LQEN},2025-01-27T16:41:12Z,192.168.1.20,8.8.4.4,443,HTTPS,17426,34780,,allison.hill
{0OK9C5UU-Y5XQNUZA-BCZV},2025-01-27T08:50:11Z,192.168.1.20,142.250.0.0,443,HTTPS,38402,46289,,allison.hill
{V3FB22AG-NDJ5V2X7-7DQZ},2025-01-27T15:41:50Z,192.168.1.20,142.250.0.0,443,HTTPS,85740,17179,,allison.hill
{4C6XJQOY-284IR6C1-ELFE},2025-01-27T16:00:14Z,192.168.1.20,142.250.0.0,443,HTTPS,71940,8280,,allison.hill
{7O9VEFOK-Z92BBV8S-5497},2025-01-27T09:09:10Z,192.168.1.20,142.250.0.0,443,HTTPS,53716,55498,,allison.hill
{Y6ISI5S0-GH2OEDQH-90IC},2025-01-27T08:17:00Z,192.168.1.20,8.8.8.8,443,HTTPS,92911,36056,,allison.hill
{M7SD00AF-4ASXBIOR-FB7D},2025-01-27T07:07:26Z,192.168.1.20,172.217.0.0,443,HTTPS,55089,34094,,allison.hill
{FI1FHNHY-6EC38ZS8-01J7},2025-01-27T08:03:55Z,192.168.1.20,1.1.1.1,443,HTTPS,83801,46488,,allison.hill
{D2KRH1XS-GEOZNP1P-GWUR},2025-01-27T17:38:54Z,192.168.1.20,8.8.4.4,443,HTTPS,42195,44413,,allison.hill
{9VYXK4UL-VEVZA1YK-B1KV},2025-01-27T11:47:26Z,192.168.1.20,1.1.1.1,443,HTTPS,30917,15398,,allison.hill
{8NVD4MVK-3EDLUO90-SXKQ},2025-01-27T11:46:44Z,192.168.1.20,1.0.0.1,443,HTTPS,47354,25906,,allison.hill
{H66IJZBG-O73MV73X-5HKR},2025-01-27T10:20:11Z,192.168.1.20,142.250.0.0,443,HTTPS,7915,12183,,allison.hill
{ZWJEM4SP-MHE8GLA3-YN4C},2025-01-27T14:57:33Z,192.168.1.20,142.250.0.0,443,HTTPS,42952,10883,,allison.hill
{G51VKJI9-HC5L1JEY-1B7O},2025-01-27T11:55:28Z,192.168.1.20,172.217.0.0,443,HTTPS,46918,47582,,allison.hill
{MMXCWRI9-XQG97CA7-4LQA},2025-01-28T11:48:55Z,192.168.1.20,142.250.0.0,443,HTTPS,5476,44663,,allison.hill
{VFM94TOT-Q8URA8J3-Y0QU},2025-01-28T16:38:52Z,192.168.1.20,1.0.0.1,443,HTTPS,72205,33269,,allison.hill
{7ZMHDAAF-UFWB5LD9-10KM},2025-01-28T18:34:55Z,192.168.1.20,1.1.1.1,443,HTTPS,79354,8854,,allison.hill
{5QTDOYH7-9JXHGKXR-8EAR},2025-01-28T12:09:37Z,192.168.1.20,8.8.4.4,443,HTTPS,68013,41336,,allison.hill
{F9N2QVNP-UFL2LN5R-KM1B},2025-01-28T09:03:59Z,192.168.1.20,1.0.0.1,443,HTTPS,64553,44098,,allison.hill
{2TDEOYZH-E6TF3JV9-5DCI},2025-01-28T10:37:03Z,192.168.1.20,1.1.1.1,443,HTTPS,22277,3176,,allison.hill
{RQN5WDIZ-8WWOV2GD-WQJS},2025-01-28T18:19:19Z,192.168.1.20,1.0.0.1,443,HTTPS,34414,47524,,allison.hill
{TJQPYGWP-2XG9LPME-6TMZ},2025-01-28T16:46:13Z,192.168.1.20,1.0.0.1,443,HTTPS,91147,7411,,allison.hill
{W609IKT9-KXDQXAPU-3MSC},2025-01-28T09:56:44Z,192.168.1.20,142.250.0.0,443,HTTPS,33577,23071,,allison.hill
{FA98XXSN-LKK9MDBX-OTGL},2025-01-28T12:38:34Z,192.168.1.20,172.217.0.0,443,HTTPS,48198,26894,,allison.hill
{YGAV5CZC-3AII8T6L-NXO7},2025-01-28T07:49:57Z,192.168.1.20,8.8.8.8,443,HTTPS,27636,18324,,allison.hill
{6H62SXVR-FFMVMLNP-TRT2},2025-01-28T12:30:59Z,192.168.1.20,142.250.0.0,443,HTTPS,16195,10000,,allison.hill
{D8Q9FSG4-Y7FJIVFV-XO0X},2025-01-28T08:48:50Z,192.168.1.20,8.8.4.4,443,HTTPS,58674,47020,,allison.hill
{LQ8AUPRG-ZU46ZSHK-EYGB},2025-01-28T16:41:37Z,192.168.1.20,172.217.0.0,443,HTTPS,58007,46856,,allison.hill
{NLGSLFYZ-O68J8VG8-S7Q8},2025-01-28T19:46:49Z,192.168.1.20,142.250.0.0,443,HTTPS,50664,22602,,allison.hill
{XGXWRVOD-W5GK8HC0-2PC3},2025-01-28T07:51:51Z,192.168.1.20,1.0.0.1,443,HTTPS,39315,18768,,allison.hill
{0VKCPHR2-DQTON0OA-EX5Z},2025-01-28T18:13:34Z,192.168.1.20,142.250.0.0,443,HTTPS,57429,22744,,allison.hill
{CBPN3N7V-H76GNDJE-9ZWR},2025-01-28T07:18:31Z,192.168.1.20,172.217.0.0,443,HTTPS,18936,25769,,allison.hill
{LUF4BJ0H-Y556TALY-GFT3},2025-01-28T11:41:15Z,192.168.1.20,8.8.4.4,443,HTTPS,12482,12746,,allison.hill
{I8BVA4MP-OMVH8OMX-Y3YU},2025-01-28T17:45:15Z,192.168.1.20,8.8.4.4,443,HTTPS,10603,3589,,allison.hill
{7N9S3E0Y-OGF85IW6-81Y2},2025-01-28T18:17:01Z,192.168.1.20,1.1.1.1,443,HTTPS,83850,21900,,allison.hill
{35V8L4AA-E0JMRTIO-PZM4},2025-01-28T07:33:29Z,192.168.1.20,1.0.0.1,443,HTTPS,75576,43427,,allison.hill
{TR8H6SXB-AFOAZNE8-YPRH},2025-01-28T16:12:33Z,192.168.1.20,1.0.0.1,443,HTTPS,18191,23380,,allison.hill
{WESDK9XM-5GL4QYYL-0DGA},2025-01-28T11:03:25Z,192.168.1.20,1.1.1.1,443,HTTPS,37780,27200,,allison.hill
{1XY7W5SW-ILYGQIT4-R7TN},2025-01-28T18:49:07Z,192.168.1.20,1.0.0.1,443,HTTPS,65961,31459,,allison.hill
{GWNSDRC2-T22VCFWD-LQDT},2025-01-28T11:22:23Z,192.168.1.20,8.8.4.4,443,HTTPS,39016,27970,,allison.hill
{2HXNB11C-VMAFE9S6-2APM},2025-01-29T13:57:08Z,192.168.1.20,142.250.0.0,443,HTTPS,86136,16737,,allison.hill
{I6WZO8EV-S7SAN87F-4AJ8},2025-01-29T19:37:20Z,192.168.1.20,8.8.8.8,443,HTTPS,54286,47827,,allison.hill
{MSFG32O7-CZ56IV5O-Q72N},2025-01-29T14:32:18Z,192.168.1.20,8.8.8.8,443,HTTPS,30769,23952,,allison.hill
{IL6TIBZM-M4SPBY7W-QAKU},2025-01-29T10:43:18Z,192.168.1.20,8.8.8.8,443,HTTPS,39315,19717,,allison.hill
{B945WCPA-0DJADWQ0-UMW0},2025-01-29T10:47:20Z,192.168.1.20,1.1.1.1,443,HTTPS,33163,4560,,allison.hill
{XX99UFC5-MXTHZG5O-B34R},2025-01-29T11:52:43Z,192.168.1.20,1.1.1.1,443,HTTPS,81381,6341,,allison.hill
{7NHOXTNP-MRT1A9BW-4UQB},2025-01-29T14:43:52Z,192.168.1.20,8.8.4.4,443,HTTPS,82453,47342,,allison.hill
{J68D48E3-1LMOYWJT-C6WO},2025-01-29T10:25:04Z,192.168.1.20,1.0.0.1,443,HTTPS,79602,15071,,allison.hill
{UKBNMR4H-40C2M9FI-79KK},2025-01-29T17:11:51Z,192.168.1.20,142.250.0.0,443,HTTPS,21450,11868,,allison.hill
{LLLAY27Z-F7XDCM4G-N957},2025-01-29T16:56:20Z,192.168.1.20,142.250.0.0,443,HTTPS,87456,27062,,allison.hill
{9DM9585V-NWN6XE7K-8Z15},2025-01-29T19:59:55Z,192.168.1.20,172.217.0.0,443,HTTPS,32712,17937,,allison.hill
{55PRYC55-I5QNHG4I-5Y6P},2025-01-29T12:07:23Z,192.168.1.20,8.8.4.4,443,HTTPS,72631,6087,,allison.hill
{ZFD2WF10-QVJ9II3S-S35A},2025-01-29T18:52:37Z,192.168.1.20,8.8.4.4,443,HTTPS,57233,41141,,allison.hill
{ETNYKG6X-HDXCIDI4-GD01},2025-01-29T12:57:11Z,192.168.1.20,1.1.1.1,443,HTTPS,118369,38813,,allison.hill
{JGC6NW94-893GQNCZ-ZDY3},2025-01-29T14:53:19Z,192.168.1.20,8.8.4.4,443,HTTPS,52166,15797,,allison.hill
{DX1DVQFJ-9WQBUMHO-20PY},2025-01-29T12:11:55Z,192.168.1.20,172.217.0.0,443,HTTPS,17055,37203,,allison.hill
{6ZWWQ7HR-J151W368-S0WP},2025-01-29T11:45:00Z,192.168.1.20,172.217.0.0,443,HTTPS,42699,42874,,allison.hill
{LDIL0F5I-FOJL4CHK-00AW},2025-01-29T14:39:22Z,192.168.1.20,172.217.0.0,443,HTTPS,59698,4713,,allison.hill
{BT36Q27B-RUUJPCFV-5JH1},2025-01-29T17:50:24Z,192.168.1.20,8.8.4.4,443,HTTPS,56145,32991,,allison.hill
{8Z0SOPDP-9YNSHVVJ-4JX8},2025-01-29T11:47:38Z,192.168.1.20,172.217.0.0,443,HTTPS,65477,11875,,allison.hill
{6YKQMFEZ-COLDWZQB-UF3P},2025-01-29T16:40:39Z,192.168.1.20,172.217.0.0,443,HTTPS,73791,31907,,allison.hill
{KA3QJ168-C8XP9ZGA-PPGA},2025-01-29T13:21:06Z,192.168.1.20,8.8.8.8,443,HTTPS,91308,23956,,allison.hill
{Z32HYS77-I8F28KEX-PK53},2025-01-30T09:45:40Z,192.168.1.20,1.0.0.1,443,HTTPS,70608,8084,,allison.hill
{E2TOT6HW-ZG1EXGJS-QWR0},2025-01-30T07:43:04Z,192.168.1.20,8.8.8.8,443,HTTPS,75446,40895,,allison.hill
{ZRZW1DQ1-DCQJCZ64-702G},2025-01-30T09:06:44Z,192.168.1.20,142.250.0.0,443,HTTPS,40410,9234,,allison.hill
{YL6EVT1U-U5ILOBCD-K4C8},2025-01-30T09:14:07Z,192.168.1.20,8.8.8.8,443,HTTPS,62847,27900,,allison.hill
{7URQDQLT-8ORYC53R-762V},2025-01-30T19:03:03Z,192.168.1.20,172.217.0.0,443,HTTPS,8443,34231,,allison.hill
{R6VKAHMO-11DA96C7-8C3G},2025-01-30T13:53:29Z,192.168.1.20,8.8.8.8,443,HTTPS,31769,4050,,allison.hill
{8DBAEFGD-Z410CRGF-N0ZJ},2025-01-30T09:26:21Z,192.168.1.20,1.1.1.1,443,HTTPS,47486,18328,,allison.hill
{J7I4O20E-ZV9SHAQT-4WYN},2025-01-30T11:52:12Z,192.168.1.20,8.8.8.8,443,HTTPS,33646,35163,,allison.hill
{75OB0BN2-RH3BG1VU-K0D5},2025-01-30T10:27:54Z,192.168.1.20,8.8.4.4,443,HTTPS,45842,8988,,allison.hill
{NROUD3DK-3PKSUMTM-RZ14},2025-01-30T14:43:24Z,192.168.1.20,1.1.1.1,443,HTTPS,50076,16699,,allison.hill
{ED51GSZC-3FPYD79O-0R7F},2025-01-30T14:29:14Z,192.168.1.20,1.1.1.1,443,HTTPS,32719,44645,,allison.hill
{XGZAXFJD-0XRX4OG4-4J6J},2025-01-30T13:03:26Z,192.168.1.20,8.8.4.4,443,HTTPS,42746,36770,,allison.hill
{LVRNGFRQ-CA0QW3JH-LVYP},2025-01-30T07:46:32Z,192.168.1.20,172.217.0.0,443,HTTPS,44546,20398,,allison.hill
{N2RZWZJ7-JUKTNXR5-KF6J},2025-01-30T10:12:33Z,192.168.1.20,172.217.0.0,443,HTTPS,53396,13763,,allison.hill
{8LM4LLY0-G5HK5HS5-G4PZ},2025-01-30T18:09:25Z,192.168.1.20,142.250.0.0,443,HTTPS,41164,16388,,allison.hill
{AL6FJ7EJ-0XFVPWT5-W5KO},2025-01-30T10:37:05Z,192.168.1.20,1.1.1.1,443,HTTPS,42114,9817,,allison.hill
{4671YQ3I-BKJ1MUE2-CB6F},2025-01-30T09:20:20Z,192.168.1.20,172.217.0.0,443,HTTPS,66682,38262,,allison.hill
{QVY4QKWJ-WX5YTEC4-8E8B},2025-01-30T15:22:25Z,192.168.1.20,8.8.8.8,443,HTTPS,73432,4094,,allison.hill
{4U33HK30-R9GDEUWD-IV1Q},2025-01-30T13:50:47Z,192.168.1.20,8.8.4.4,443,HTTPS,84252,35446,,allison.hill
{QXIJEEAZ-JX0M41J1-M6FR},2025-01-30T10:37:00Z,192.168.1.20,8.8.4.4,443,HTTPS,65339,34347,,allison.hill
{K8NPDWZY-214XBV4O-FMM2},2025-01-30T17:52:20Z,192.168.1.20,8.8.8.8,443,HTTPS,20519,23845,,allison.hill
{18GGRIWF-HMF0QN3X-YT25},2025-01-30T10:20:52Z,192.168.1.20,142.250.0.0,443,HTTPS,20344,10980,,allison.hill
{PALGEZTI-B1DD8XEM-9V00},2025-01-30T14:57:10Z,192.168.1.20,1.1.1.1,443,HTTPS,91273,52431,,allison.hill
{DIFV5Q9K-VDAZ2RP8-M5I9},2025-01-31T09:33:41Z,192.168.1.20,172.217.0.0,443,HTTPS,16169,42835,,allison.hill
{RHR0Y5HM-SH3J9BIW-OKGZ},2025-01-31T11:49:12Z,192.168.1.20,172.217.0.0,443,HTTPS,27980,47000,,allison.hill
{AQKF7QP9-COR420HX-RW1L},2025-01-31T11:29:02Z,192.168.1.20,1.1.1.1,443,HTTPS,91821,20567,,allison.hill
{5K5KGZKX-G1LDPIMZ-4F20},2025-01-31T18:19:26Z,192.168.1.20,142.250.0.0,443,HTTPS,56676,46943,,allison.hill
{OCAY4W39-XB5RP4WL-DG2D},2025-01-31T15:44:20Z,192.168.1.20,142.250.0.0,443,HTTPS,27938,7192,,allison.hill
{CW1D0KGA-YQ25JJX3-ETL5},2025-01-31T14:42:32Z,192.168.1.20,8.8.4.4,443,HTTPS,98759,48014,,allison.hill
{LLGPSWO0-BA2IC06D-Z50E},2025-01-31T16:17:00Z,192.168.1.20,172.217.0.0,443,HTTPS,75024,6634,,allison.hill
{M4VQPIJH-23QIWSZX-OBWY},2025-01-31T14:24:09Z,192.168.1.20,142.250.0.0,443,HTTPS,100906,45469,,allison.hill
{8U7EVZG2-QHXNI2K6-5SNM},2025-01-31T19:56:52Z,192.168.1.20,1.0.0.1,443,HTTPS,62578,17381,,allison.hill
{QCTFO1Z3-JFVCFESV-U2BL},2025-01-31T14:14:51Z,192.168.1.20,8.8.4.4,443,HTTPS,61055,16889,,allison.hill
{AOZ5EX3E-QH9UNMZN-IU02},2025-01-31T18:47:01Z,192.168.1.20,8.8.4.4,443,HTTPS,19801,5718,,allison.hill
{B1RTMO7E-RELZUHPK-4LTM},2025-01-31T10:25:09Z,192.168.1.20,172.217.0.0,443,HTTPS,36034,15391,,allison.hill
{D62D423N-73OLOB60-G57V},2025-01-31T08:35:13Z,192.168.1.20,8.8.8.8,443,HTTPS,28041,37309,,allison.hill
{57MAKTLN-G004HEKT-7HVE},2025-01-31T17:08:15Z,192.168.1.20,142.250.0.0,443,HTTPS,9966,29457,,allison.hill
{TR5ZXH8I-4ZYX9G20-8HYW},2025-01-31T09:11:02Z,192.168.1.20,8.8.4.4,443,HTTPS,69966,19997,,allison.hill
{0RG5PBV6-25YX3K7L-WZM7},2025-02-03T18:19:04Z,192.168.1.20,1.1.1.1,443,HTTPS,7443,16854,,allison.hill
{GURT5FTB-23XUWMED-WH0O},2025-02-03T17:22:52Z,192.168.1.20,1.0.0.1,443,HTTPS,40362,16291,,allison.hill
{ZH1WDMTR-BPVHLZWU-ND52},2025-02-03T18:04:43Z,192.168.1.20,8.8.8.8,443,HTTPS,29258,30391,,allison.hill
{OSAFULUO-HG1VUEZ4-ORK3},2025-02-03T09:34:30Z,192.168.1.20,142.250.0.0,443,HTTPS,26142,49735,,allison.hill
{146FWEGG-ZZYYYTFO-FSOU},2025-02-03T10:45:28Z,192.168.1.20,142.250.0.0,443,HTTPS,8462,10723,,allison.hill
{DGUB4XDQ-ITM95YT9-T6QP},2025-02-03T16:44:14Z,192.168.1.20,1.1.1.1,443,HTTPS,96852,20529,,allison.hill
{V0JD6804-H512BK8O-4S5M},2025-02-03T14:21:51Z,192.168.1.20,1.1.1.1,443,HTTPS,76030,38654,,allison.hill
{0PWYER6M-8CKWLVQZ-K6JJ},2025-02-03T08:13:38Z,192.168.1.20,8.8.8.8,443,HTTPS,39560,10041,,allison.hill
{6W50J8H3-PFI2DUHH-H6BP},2025-02-03T13:46:57Z,192.168.1.20,8.8.8.8,443,HTTPS,14826,43669,,allison.hill
{E887Q6Y7-M3OSUIDH-4C16},2025-02-03T18:14:40Z,192.168.1.20,8.8.8.8,443,HTTPS,87641,49547,,allison.hill
{G6YXALYH-HT2L43RU-DWDQ},2025-02-03T08:11:31Z,192.168.1.20,142.250.0.0,443,HTTPS,56497,12215,,allison.hill
{I614Q4UW-QXNKKEAU-F7SI},2025-02-03T17:26:31Z,192.168.1.20,8.8.4.4,443,HTTPS,92169,39636,,allison.hill
{XZTB9T67-VL1ACPAJ-4IIF},2025-02-03T14:39:36Z,192.168.1.20,8.8.8.8,443,HTTPS,28498,53527,,allison.hill
{PV0BILGV-FITL47JJ-6CTP},2025-02-03T12:40:27Z,192.168.1.20,1.1.1.1,443,HTTPS,41461,26739,,allison.hill
{TOQOYGR2-VFHON82P-7BUF},2025-02-03T10:29:33Z,192.168.1.20,1.1.1.1,443,HTTPS,69834,40455,,allison.hill
{T2AN1R5F-4XSXRWO3-IO6M},2025-02-03T17:42:31Z,192.168.1.20,8.8.8.8,443,HTTPS,72869,47180,,allison.hill
{VJK547L8-HYM3IVR0-TVC4},2025-02-03T19:26:09Z,192.168.1.20,8.8.8.8,443,HTTPS,50721,16931,,allison.hill
{5ZMMOC0M-X3NT973R-3CDN},2025-02-03T17:52:30Z,192.168.1.20,8.8.8.8,443,HTTPS,10187,18729,,allison.hill
{CYY87RPC-AYL10D3Y-VBWI},2025-02-03T13:14:23Z,192.168.1.20,8.8.4.4,443,HTTPS,54814,5466,,allison.hill
{T4K8TUI1-CCDTR309-TXDT},2025-02-03T08:51:57Z,192.168.1.20,1.1.1.1,443,HTTPS,35987,38787,,allison.hill
{90GX63LG-PHMS0VZB-1AXC},2025-02-03T10:51:46Z,192.168.1.20,8.8.8.8,443,HTTPS,95428,40304,,allison.hill
{6K7RISRF-4L3F7H0H-KP7K},2025-02-03T17:14:22Z,192.168.1.20,1.1.1.1,443,HTTPS,71393,27928,,allison.hill
{5MDVQBOV-V5YVFL54-CZNB},2025-02-03T07:51:13Z,192.168.1.20,1.0.0.1,443,HTTPS,36957,43887,,allison.hill
{2IXRK5I4-FAK39DLU-GEYG},2025-02-03T19:18:39Z,192.168.1.20,1.0.0.1,443,HTTPS,81392,49295,,allison.hill
{FRWHHEWF-KCNZOKZ4-H6SZ},2025-02-04T08:08:38Z,192.168.1.20,1.0.0.1,443,HTTPS,80627,33374,,allison.hill
{V1CR9QO3-CGOTE75Q-QNV2},2025-02-04T07:27:51Z,192.168.1.20,1.1.1.1,443,HTTPS,47756,35092,,allison.hill
{IH3TCNDJ-9RQL0M9N-A1N9},2025-02-04T12:33:25Z,192.168.1.20,8.8.4.4,443,HTTPS,27147,27487,,allison.hill
{MCBLJ2P9-Q9EMDFN3-YCMU},2025-02-04T13:55:44Z,192.168.1.20,1.1.1.1,443,HTTPS,18082,33076,,allison.hill
{KXVRO6L1-HORPEI4N-AVNY},2025-02-04T17:50:58Z,192.168.1.20,142.250.0.0,443,HTTPS,81850,44200,,allison.hill
{PTUEN94I-JGO1YFAV-Q5FT},2025-02-04T17:09:09Z,192.168.1.20,1.0.0.1,443,HTTPS,85673,35129,,allison.hill
{IMPSNIB3-13MV2X4C-JPRS},2025-02-04T19:06:14Z,192.168.1.20,1.1.1.1,443,HTTPS,76506,12885,,allison.hill
{7T6POJ8U-VSCXYCI4-SF06},2025-02-04T09:15:02Z,192.168.1.20,8.8.8.8,443,HTTPS,72899,45358,,allison.hill
{FW37B761-AZ8J7IEO-UWCU},2025-02-04T11:38:38Z,192.168.1.20,1.0.0.1,443,HTTPS,57689,6521,,allison.hill
{F36AEZJX-AUFJID7H-ONUR},2025-02-04T13:10:30Z,192.168.1.20,1.1.1.1,443,HTTPS,29126,40900,,allison.hill
{Q6R0PSYW-E427IQI0-0OF7},2025-02-04T16:40:54Z,192.168.1.20,1.0.0.1,443,HTTPS,73149,10471,,allison.hill
{KF1BNA4N-TRT73LMM-JNQI},2025-02-04T16:44:38Z,192.168.1.20,1.0.0.1,443,HTTPS,97499,14534,,allison.hill
{BNHLRPNU-HGRZEXOU-M03Y},2025-02-04T12:20:56Z,192.168.1.20,142.250.0.0,443,HTTPS,64577,27263,,allison.hill
{P9EMVQP8-ZKVCJ216-DRYE},2025-02-04T14:25:44Z,192.168.1.20,8.8.4.4,443,HTTPS,71645,55148,,allison.hill
{VFIH7B3J-5V9BLD3Q-MEEM},2025-02-04T16:05:37Z,192.168.1.20,172.217.0.0,443,HTTPS,31328,8646,,allison.hill
{TQCOQRYG-RDVPB6WZ-8XK7},2025-02-05T13:41:35Z,192.168.1.20,1.1.1.1,443,HTTPS,68330,22656,,allison.hill
{O6ZMV2W2-RD42RO38-CF9K},2025-02-05T09:21:53Z,192.168.1.20,1.0.0.1,443,HTTPS,20500,23260,,allison.hill
{EU7ZHNGC-7O48XKKX-E8RB},2025-02-05T18:33:26Z,192.168.1.20,1.1.1.1,443,HTTPS,22312,49008,,allison.hill
{DDJEH5V2-2VTY8EVF-E32T},2025-02-05T09:29:21Z,192.168.1.20,1.0.0.1,443,HTTPS,51771,57918,,allison.hill
{VI3G6AW5-6N5L8HF3-0JDW},2025-02-05T07:31:18Z,192.168.1.20,8.8.4.4,443,HTTPS,10591,4707,,allison.hill
{KM8CBONR-I0UP2LBA-V9GE},2025-02-05T18:20:38Z,192.168.1.20,1.0.0.1,443,HTTPS,14109,39774,,allison.hill
{8YCDHDZK-DJMXOVO7-FYQV},2025-02-05T12:16:41Z,192.168.1.20,1.1.1.1,443,HTTPS,15944,24761,,allison.hill
{N7OT96GQ-WBKI216O-ZA76},2025-02-05T19:25:35Z,192.168.1.20,1.0.0.1,443,HTTPS,44613,44230,,allison.hill
{3QBBJK0U-EN4ZL9SJ-QROW},2025-02-05T11:12:56Z,192.168.1.20,8.8.4.4,443,HTTPS,83097,12580,,allison.hill
{P0CO3PYI-8XDFXHCZ-EW5Q},2025-02-05T13:15:24Z,192.168.1.20,172.217.0.0,443,HTTPS,14599,48012,,allison.hill
{17J0ROYU-FEX4Y0OI-I2EV},2025-02-05T11:34:10Z,192.168.1.20,1.0.0.1,443,HTTPS,44339,6537,,allison.hill
{LNWUSI98-9M57Q967-3G3W},2025-02-05T15:57:05Z,192.168.1.20,8.8.8.8,443,HTTPS,105380,20863,,allison.hill
{XTYTUPA8-TRBWQM3J-QT17},2025-02-05T10:53:29Z,192.168.1.20,1.0.0.1,443,HTTPS,5486,18695,,allison.hill
{KGUK85N6-OFNXPC76-IRIX},2025-02-05T11:36:09Z,192.168.1.20,8.8.4.4,443,HTTPS,28361,37456,,allison.hill
{YRXC0JMY-KD667T7F-50UG},2025-02-05T08:55:40Z,192.168.1.20,1.0.0.1,443,HTTPS,74300,18679,,allison.hill
{TF2OCQPP-IYJ10MUO-E4DM},2025-02-05T15:37:11Z,192.168.1.20,1.1.1.1,443,HTTPS,10104,37299,,allison.hill
{DKQ89C23-7RI47F7M-EKDU},2025-02-05T15:48:12Z,192.168.1.20,172.217.0.0,443,HTTPS,26202,3923,,allison.hill
{IVG7PEF9-KN56R5FU-VMW1},2025-02-05T13:23:16Z,192.168.1.20,8.8.4.4,443,HTTPS,12833,19283,,allison.hill
{DKPZ7KFQ-Z9IO4AGO-VYFA},2025-02-06T12:04:43Z,192.168.1.20,1.1.1.1,443,HTTPS,114724,50686,,allison.hill
{A43TXH5P-2STD8WPK-HX62},2025-02-06T14:38:01Z,192.168.1.20,172.217.0.0,443,HTTPS,38041,39760,,allison.hill
{O3T9B93B-S7ZMB7DS-9D81},2025-02-06T08:42:28Z,192.168.1.20,142.250.0.0,443,HTTPS,66316,8855,,allison.hill
{6ZRZHHA0-1K4XUKPU-762A},2025-02-06T19:35:07Z,192.168.1.20,172.217.0.0,443,HTTPS,93632,34246,,allison.hill
{BTIIY5ZP-HR23OBF0-YAVJ},2025-02-06T13:24:42Z,192.168.1.20,1.1.1.1,443,HTTPS,38897,3159,,allison.hill
{F44HWCAH-22H2KMMG-XG2M},2025-02-06T12:03:37Z,192.168.1.20,142.250.0.0,443,HTTPS,33061,42053,,allison.hill
{6GY36VAU-VPOLY2B0-GTS9},2025-02-06T17:01:54Z,192.168.1.20,1.0.0.1,443,HTTPS,34723,12956,,allison.hill
{GGU73EC6-NUYY0MFR-REVI},2025-02-06T14:48:27Z,192.168.1.20,172.217.0.0,443,HTTPS,95833,4528,,allison.hill
{QWVJN9PE-16LKNYS7-0515},2025-02-06T14:29:55Z,192.168.1.20,8.8.8.8,443,HTTPS,17735,29125,,allison.hill
{HJT1HRC4-UK7Y0GOW-8BEV},2025-02-06T08:11:36Z,192.168.1.20,8.8.4.4,443,HTTPS,37624,39242,,allison.hill
{YM57FDNK-BERBQNHI-LPMV},2025-02-06T14:48:10Z,192.168.1.20,172.217.0.0,443,HTTPS,48890,16897,,allison.hill
{ACJF2W75-O0JFUNOB-PGJU},2025-02-06T11:07:04Z,192.168.1.20,8.8.4.4,443,HTTPS,91332,26573,,allison.hill
{HQCIZT7S-LKJEGV49-VN2Z},2025-02-06T10:35:32Z,192.168.1.20,1.1.1.1,443,HTTPS,12246,14455,,allison.hill
{26SDF8PS-Z5X47WTY-F09B},2025-02-06T17:05:29Z,192.168.1.20,8.8.8.8,443,HTTPS,68885,13243,,allison.hill
{948QG8F4-8ZZU3NNP-S7WI},2025-02-06T12:42:17Z,192.168.1.20,1.0.0.1,443,HTTPS,89628,37385,,allison.hill
{0K8P0M28-IIA5EDGW-LX1W},2025-02-06T12:11:06Z,192.168.1.20,1.0.0.1,443,HTTPS,37702,39145,,allison.hill
{QG7480Z2-O9JTVDBW-JCD5},2025-02-06T13:38:48Z,192.168.1.20,142.250.0.0,443,HTTPS,55153,48397,,allison.hill
{S8DYSV0G-NUCNO0M9-VRDR},2025-02-06T14:22:47Z,192.168.1.20,8.8.4.4,443,HTTPS,81850,37978,,allison.hill
{N108LDGW-586EXYS2-HT1A},2025-02-07T18:02:13Z,192.168.1.20,1.0.0.1,443,HTTPS,74410,42729,,allison.hill
{O37UHNB3-MNBD4BOB-3L39},2025-02-07T15:46:21Z,192.168.1.20,8.8.4.4,443,HTTPS,19606,23468,,allison.hill
{SLSG2YOT-TM4HOZGU-UZHR},2025-02-07T14:19:50Z,192.168.1.20,8.8.4.4,443,HTTPS,25478,27156,,allison.hill
{WVWNKHNS-ZTC5K78R-0QTO},2025-02-07T13:02:30Z,192.168.1.20,1.1.1.1,443,HTTPS,84774,16435,,allison.hill
{1IXLYW36-X3340XKT-IHII},2025-02-07T14:48:19Z,192.168.1.20,1.1.1.1,443,HTTPS,88880,20499,,allison.hill
{4C6PB032-2E3JNS23-OOXJ},2025-02-07T16:46:32Z,192.168.1.20,8.8.4.4,443,HTTPS,17316,4825,,allison.hill
{O6N8QJWP-QVHUHUDP-9192},2025-02-07T17:42:10Z,192.168.1.20,1.1.1.1,443,HTTPS,74438,10771,,allison.hill
