id,timestamp,user,pc,event,process,parent_process,command_line,integrity_level
{HOXYVEQC-XCL7DF9J-7WOJ},2025-02-06T14:22:52Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{T89L6F2Y-T24E2QKK-8DIQ},2025-02-06T12:28:17Z,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium
{7DQN2PKL-1DZUKAL8-Y6IG},2025-02-06T16:34:15Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{DORC1F4D-R9D5B8IU-VB80},2025-02-06T16:04:04Z,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium
{PG6RQ7ES-HOBSIYCJ-013U},2025-02-06T15:54:29Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{SWQHAJ2V-WKR53E8K-0LW1},2025-02-06T17:40:08Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{UAPJV87E-7L194FIX-CMH0},2025-02-06T07:43:41Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{EIAWHF2G-P9AZQW6I-L7HW},2025-02-06T10:02:27Z,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{7T349YCO-YBQQRVC9-95QN},2025-02-06T17:16:01Z,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{3LKPH6MQ-S3WKEZOZ-4BMC},2025-02-06T15:14:22Z,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium
{EAQQIERU-C7ZYQ4UL-2AFF},2025-02-06T11:08:40Z,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{7T56CKUZ-04O1J55U-DA6X},2025-02-06T12:57:49Z,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium
{BGOAASQT-L4J62798-GJCJ},2025-02-07T09:28:34Z,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium
{Z3031JZP-XKHVLBSX-VD7K},2025-02-07T16:43:14Z,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium
{9ZANEHUJ-WF5FFPXJ-J8X8},2025-02-07T11:41:31Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{PQR1Q26Q-00VVDI12-XIJV},2025-02-07T16:07:21Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{4WRZXO8J-UM5KNC55-GP4K},2025-02-07T08:04:20Z,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{FPFE5K7B-ZFINA0C0-8Y6E},2025-02-07T08:54:59Z,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{G9V47TYH-4CXENARD-9C73},2025-02-07T12:38:57Z,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{DR23I15T-LXSVYJE6-V2N5},2025-02-07T07:17:53Z,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{1WKO98EW-YR1H3IRL-6HUX},2025-02-07T09:20:25Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{6R1WO96R-FSG52NHC-1BVV},2025-02-07T19:30:22Z,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium
{PENLS9XS-LZ2VRJWV-3LQ8},2025-02-07T11:32:26Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{NV340YPT-2O7PX5KW-USJH},2025-02-07T12:17:18Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{FPXTDXPP-4QTGADMN-Z2KQ},2025-02-07T12:42:04Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{JF7YZUMB-JP0ZBCUE-YYDV},2025-02-10T09:00:34Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{IIFA2A9N-XZETAT8E-0JRS},2025-02-10T15:47:45Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{85SFIBR7-A5GIPQE0-AP6F},2025-02-10T07:22:26Z,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{UWNDT37M-YGI8LKI2-I0WE},2025-02-10T15:07:32Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{KW4CSE6E-L5E8O68Z-VM1T},2025-02-10T19:03:01Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{URCQEE29-SRVDBXPZ-63F3},2025-02-10T11:20:17Z,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium
{WT10669H-YL0FMJB5-DV7O},2025-02-10T12:02:26Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{BOK562XB-O76YEZ3M-7VYQ},2025-02-10T18:18:55Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{HE4HM9MB-BMEHRGRR-TD3L},2025-02-10T14:48:47Z,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium
{CQ616VMF-RXPLIBAF-VRJB},2025-02-10T08:27:04Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{3F1FAWS9-BRODQGRQ-V82G},2025-02-10T09:01:42Z,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{57QZDT4L-0VMIBP3I-P4VZ},2025-02-10T15:07:28Z,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{0YJ4PTLQ-UZ80XUKO-DPPO},2025-02-10T07:55:00Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{FWMJE7A2-3M9W8PUY-V1ON},2025-02-11T08:42:17Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{T2AZRQ49-NC4206FR-62UM},2025-02-11T19:33:39Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{2QBX2EXF-20TGDRX3-6U6F},2025-02-11T08:06:05Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{8Q709DFI-185PZ4Z0-FJAH},2025-02-11T13:46:19Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{8J90AMQT-69DFL636-NAAE},2025-02-11T15:50:12Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{HNPFJ9TW-979AGKDJ-8I1C},2025-02-11T07:24:15Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{07L1C1PQ-I74B7VH5-BNSA},2025-02-11T17:23:27Z,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium
{QXR1H4GB-3EA4CS9G-5PAY},2025-02-11T18:34:21Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{2KFDP8BR-AHSPNRKT-1XXY},2025-02-11T15:48:24Z,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium
{KUR5GZAW-6ATIVKIU-YFAC},2025-02-11T15:08:25Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{VQ61T603-BYL0YCLT-LPE7},2025-02-11T17:26:28Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{QVEMG5QJ-ZRYD6HJC-B2BC},2025-02-11T07:04:30Z,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium
{AY4JH342-TWKMQJPC-UVQE},2025-02-11T17:44:19Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{1NARMOM7-7OZKTZKZ-KFUY},2025-02-11T08:06:49Z,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium
{6YF7WP27-BP15Y4MR-TLPW},2025-02-11T16:29:29Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{BLY30QVQ-1A8079O0-RPX3},2025-02-12T07:57:15Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{LBX2GCH6-WKB2OSN9-CBL8},2025-02-12T07:52:45Z,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium
{2CUZY7A3-WOTKHXEF-6T6Y},2025-02-12T08:56:41Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{7GIQ3PJT-H7JKLJXJ-AVOO},2025-02-12T16:08:54Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{QV8RZNW3-4IALSV8Y-HQQW},2025-02-12T17:21:03Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{PCOJY69N-EME6EFOY-9RK0},2025-02-12T13:37:57Z,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{V6M2QWO9-QRTT9H4K-9A3N},2025-02-12T12:31:33Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{WR45PGZK-2VFP7X8O-02V3},2025-02-12T13:28:17Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{AJMAG5LL-F0U3AOOC-IRP4},2025-02-12T14:44:54Z,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{DZMDH5J6-S46RBIUH-XKRC},2025-02-12T07:32:16Z,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{YXNXY9A6-30F44F40-1N1C},2025-02-13T11:56:48Z,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{Y728QHP8-8BB3EDN0-WMZP},2025-02-13T17:57:52Z,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium
{X8SBR6WU-TRZG5HLZ-4M6J},2025-02-13T08:57:31Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{M33F1QFM-KA51H0GT-LS8O},2025-02-13T18:43:16Z,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{TSJPQN6S-IDFM5HU7-RHYE},2025-02-13T15:36:25Z,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{V9429HCE-TYD3VKUE-OKNR},2025-02-13T14:45:08Z,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{9Z9QYEUG-61YAQCQ3-HNB0},2025-02-13T17:46:23Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{8EYHINRJ-C03XVB6I-BNYG},2025-02-13T19:18:15Z,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{M870QSSH-BPUCL5Q0-IQSW},2025-02-13T10:59:54Z,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{9P2RM9K7-EMRN4A5Z-5FE4},2025-02-13T09:31:13Z,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{BKIYRE77-IGJRXDFW-HE9J},2025-02-13T19:15:51Z,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium
{L9TQABQ4-Q6Q1M7X4-1YGH},2025-01-15T13:57:33Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{001FB8HX-9PT1G5TI-NJ3Y},2025-01-15T14:48:28Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{TSIMW4I3-S91PZL1Z-34G9},2025-01-15T10:36:57Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{KHXND8S2-D6MN5ERO-V1F6},2025-01-15T15:30:34Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{TKXOW08T-GEIRHBSD-V0ZA},2025-01-15T19:50:03Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{9CVOU47O-96B9CR7Y-NN8K},2025-01-15T17:24:48Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{FGH17HNN-U3VZFV85-8WO4},2025-01-15T19:07:11Z,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{NFEZHXA9-JG22G6QM-3ZHL},2025-01-15T16:55:51Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{TZT9TDJA-KT9B8T4T-0A15},2025-01-15T11:49:51Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{3Y64IYMP-JBBZZDX0-S2JA},2025-01-15T15:34:21Z,noah.rhodes,PC-5001,process_start,excel.exe,explorer.exe,excel.exe,medium
{CBQLF6IV-PWU9IABA-RGY5},2025-01-15T16:51:23Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{H5KVYNB1-2XUYGE3I-0CHO},2025-01-15T13:07:10Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{T6H40DH0-QSYT2OBL-NT2U},2025-01-15T10:59:26Z,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium
{UJ63X5DG-4KFGODZ7-7ONJ},2025-01-15T13:34:05Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{UDJGS5UI-2OO2WW5N-YNAI},2025-01-15T08:25:00Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{7SPIJ4XG-JAPJPLA8-4WJG},2025-01-16T13:15:45Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{21JRZYTZ-QDGLZ74J-053N},2025-01-16T16:11:25Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{0BNJBU00-0LXXZ3P8-48YC},2025-01-16T11:43:44Z,noah.rhodes,PC-5001,process_start,excel.exe,explorer.exe,excel.exe,medium
{P7ZRFD6S-094U1E9B-R81B},2025-01-16T14:32:02Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{5FKP06E7-HUCBIRV7-T0OD},2025-01-16T14:25:12Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{U84C3TIG-KAN7OTDH-DK62},2025-01-16T11:50:49Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{46Y03FWE-26WE5HMD-YLNK},2025-01-16T15:21:50Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{SD0FZSRW-I2A5E750-N8B4},2025-01-16T09:35:34Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{DSTBPKEI-TIF7556K-XP9Z},2025-01-16T15:07:50Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{E71OC86O-G343I1B8-GVFZ},2025-01-16T13:57:03Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{N8FOI7FA-U4DX0I1Y-GWV9},2025-01-16T08:26:19Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{FZ76JRLD-6HEELVFL-OMU3},2025-01-16T18:16:11Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{LK4FYFPA-1LJEUE45-96DV},2025-01-17T14:58:24Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{PNU5PIVD-9WM45HLT-OLH9},2025-01-17T08:21:34Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{CWEOENNU-Q4X4SNJW-LY2J},2025-01-17T10:54:37Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{6BQKE4FD-RYJXU2LM-UN8S},2025-01-17T10:34:05Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{IE0XP8QW-CFIU08E5-EKPW},2025-01-17T16:31:48Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{81OH5D1F-R38AFP4U-92B2},2025-01-17T09:34:57Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{15AM1BVZ-CJ9K032F-CQ06},2025-01-17T09:07:50Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{FL5GBPVW-JHAJ0PYX-PBOA},2025-01-17T19:07:07Z,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{5JJSYBIE-Y0700PC5-M4IN},2025-01-17T10:50:21Z,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium
{HIIBRFP1-1OPI5DET-2IE8},2025-01-17T17:29:33Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{565OYWFI-0TGOGH8R-EDOF},2025-01-17T10:26:43Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{00WWUT17-OCW219M2-FEQM},2025-01-17T16:23:35Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{PIUQP0ZU-P0KW5VY9-CXBS},2025-01-17T18:58:35Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{F81VOXVZ-DEXY0QZM-HX2M},2025-01-17T13:04:49Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{N9G75MOJ-TG5GPYQE-4OT7},2025-01-20T19:02:59Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{H2ZBE206-GKOBVJWF-9KYL},2025-01-20T14:04:56Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{T4YME2FX-EK8RGEUU-J2PX},2025-01-20T10:15:25Z,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium
{AIX51ZEC-KAOV1B3I-E8UQ},2025-01-20T16:57:45Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{H90OINIE-O84K162J-H5M7},2025-01-20T16:01:16Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{7AW2M7NA-BRP1Z09L-35Y7},2025-01-20T13:36:27Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{2EUN43C5-MVL9K7IK-4S2F},2025-01-20T19:36:26Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{H2PGHINP-OCVKS77L-43KU},2025-01-20T14:28:48Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{VVAL6JLV-8EQ85IYI-QRSY},2025-01-20T10:57:04Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{88P4RD32-LJ12IDN5-RPM5},2025-01-20T14:48:12Z,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium
{2MDT4H5I-6OAAA37I-Z4WD},2025-01-20T17:31:14Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{F2KMGZVK-B5Q7JBZY-Y9WL},2025-01-21T12:56:16Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{QJI4DYJ3-NNSVAYQ1-0U8P},2025-01-21T18:09:35Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{160QMK5H-LZ6IDUH7-QAFX},2025-01-21T10:56:45Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{RSZ1BTSB-U41JU924-JDOY},2025-01-21T19:21:55Z,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium
{XH38V90G-5BSE7B64-O8VJ},2025-01-21T08:11:34Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{FNOW1GTP-359EZYMZ-NJ0F},2025-01-21T12:16:42Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{OU346WTY-WHD4KY19-LEH6},2025-01-21T08:53:28Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{L94U4PRX-ZU0P3C9Y-PFXV},2025-01-21T11:13:16Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{J7G10AQQ-PK8RHCAN-L332},2025-01-21T13:08:59Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{HBSHHR2K-NQ3XH8IE-U11E},2025-01-21T19:00:16Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{CQWAO3C0-2XC6KI01-JXJO},2025-01-21T16:38:29Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{5U5NXA6H-0LIE8JOH-3DWH},2025-01-22T08:24:15Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{ZOTATK40-F5G3CQQH-VHXS},2025-01-22T18:08:44Z,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium
{KPX4OADT-Z76C264X-CXLD},2025-01-22T11:30:21Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{57CPNJP5-JKP24EDO-TNTS},2025-01-22T08:50:13Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{2UEPARMJ-JWQTLSER-J44S},2025-01-22T14:46:37Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{80OQ1PY4-50C1KN5V-XUSO},2025-01-22T16:24:51Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{PPE0XU6R-YMKF1BU2-JYHE},2025-01-22T18:16:44Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{2TAJ2H5U-H718FWSZ-FHKO},2025-01-22T09:15:01Z,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{V85UHXYH-5C6WIO8N-XSGB},2025-01-22T11:35:00Z,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{IFZQVO1E-DVTE60DE-4ADD},2025-01-22T18:00:53Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{XBQ83M19-JPB5AZN5-QGUG},2025-01-22T15:36:36Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{EJ7HMXI8-0PY3IMQ0-IJ6X},2025-01-22T08:03:27Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{0CW5U4RR-C21UWYWF-FR5S},2025-01-22T08:05:29Z,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium
{LOXFOHL9-BITI5BP3-JNK2},2025-01-22T13:13:53Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{YWGG42MW-QZW9TNDP-6DBF},2025-01-22T16:58:51Z,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{8IX9YK8N-9VZ7PX5C-1QF6},2025-01-23T09:29:13Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{LC02QPNZ-TSB3F9KI-NAM6},2025-01-23T15:50:23Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{FW0JQN8M-K8FN3MAG-HXV7},2025-01-23T16:45:46Z,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium
{5IAJGRS0-6CZLRND3-PR25},2025-01-23T12:46:12Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{8A0G70CJ-QAJ9QVU4-MU1B},2025-01-23T15:13:50Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{UCHFKFK7-X4EI5F6E-PFEK},2025-01-23T18:20:15Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{Y45J7DCV-4UF024F9-64PG},2025-01-23T10:46:54Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{NGI8ASN9-ERVO818W-0E60},2025-01-23T15:23:19Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{HTLMIKD4-CDNVJR0V-44XM},2025-01-23T19:08:23Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{6DYDMEQK-739RW77E-FF6J},2025-01-23T08:22:03Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{GLXM8SMK-YEO7S4LR-7DW4},2025-01-23T19:32:29Z,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{IXZFWEQG-3OD3V7QC-1K2J},2025-01-23T15:45:38Z,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium
{X6M4H646-5HCV312R-712K},2025-01-23T08:28:42Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{KS5ZLR6S-0SJG668G-Z948},2025-01-23T17:27:14Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{HP14EAC4-WQ2RBOY5-KOY3},2025-01-24T15:47:22Z,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium
{H89RQD96-QGMGF9Q6-MDEG},2025-01-24T11:14:26Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
{0O7JB0VZ-GLQZ5EGC-5OZ2},2025-01-24T11:30:45Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{UYV7WB5O-1ZF6X7H9-VIXU},2025-01-24T16:43:44Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{ZS050ZTB-IOTFEO2K-Y7HB},2025-01-24T15:07:47Z,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium
{NOX34TCN-B63NB0TF-O91V},2025-01-24T12:31:58Z,noah.rhodes,PC-5001,process_start,excel.exe,explorer.exe,excel.exe,medium
{BZAT09NE-K9VDMPF0-LV6L},2025-01-24T19:10:45Z,noah.rhodes,PC-5001,process_start,excel.exe,explorer.exe,excel.exe,medium
{4N1X5102-RERGXGX3-FV22},2025-01-24T08:25:55Z,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium
{5FS3KQ4M-9QTXZ4UG-SQ2P},2025-01-24T19:48:32Z,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium
{SMWZXU41-6VGEND02-7QS1},2025-01-24T17:07:18Z,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium
{7F65R20C-RVB7N9VP-GJIV},2025-01-24T16:59:33Z,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium
