id,date,user,pc,event,process,parent_process,command_line,integrity_level,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_scripting_tool,is_high_integrity,user_id_mapped
{BO14HQFJ-GRZM9KET-AFLJ},2025-02-03 12:52:40,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,12,0,3,0,1,0,0,0,U0000
{HZS8PCUV-315M55GE-HA05},2025-02-03 18:08:38,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,18,0,3,0,1,0,0,0,U0000
{O6NIIO05-BSZZGCSV-2DXZ},2025-02-03 13:23:01,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,0,3,0,1,0,0,0,U0000
{67HBME2N-UZNF3LQQ-WHAM},2025-02-03 08:14:07,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,8,0,3,0,1,0,0,0,U0000
{PM4JX2XZ-T2ZG52KH-JUFI},2025-02-03 10:30:15,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,10,0,3,0,1,0,0,0,U0000
{AIMBCHJL-ZB34AGF0-CXJT},2025-02-03 07:25:46,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,7,0,3,0,1,0,0,0,U0000
{BX8OOUR4-8Q9IQP4K-9TED},2025-02-03 08:55:22,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,8,0,3,0,1,0,0,0,U0000
{VU8MEKQL-NISE2VBG-NK7K},2025-02-03 11:36:43,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,11,0,3,0,1,0,0,0,U0000
{OQBYAW3I-Y1V1CW8X-G1B7},2025-02-03 13:55:22,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,0,3,0,1,0,0,0,U0000
{0IAWP5ZM-1Y9BLBD2-APN0},2025-02-03 09:58:50,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,9,0,3,0,1,0,0,0,U0000
{OJJ58UZ6-T4OK38DG-FMET},2025-02-03 18:17:19,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,18,0,3,0,1,0,0,0,U0000
{1NKTIE76-DAFEVKYS-3DGC},2025-02-04 15:34:48,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,15,1,4,0,1,0,0,0,U0000
{LB8N6O39-KTSAOBWS-8CSB},2025-02-04 17:30:32,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,17,1,4,0,1,0,0,0,U0000
{M2FROVN4-0E8XWF8U-K81N},2025-02-04 12:06:57,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,12,1,4,0,1,0,0,0,U0000
{H7K6C84I-NEY36XLV-TZUL},2025-02-04 17:47:53,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,17,1,4,0,1,0,0,0,U0000
{Q2NB5TNG-BRKWZPKD-MB5P},2025-02-04 11:55:24,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,11,1,4,0,1,0,0,0,U0000
{AD3JS2CR-U19I1TIK-F6SC},2025-02-04 15:18:25,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,15,1,4,0,1,0,0,0,U0000
{0CTLA0T4-JEW6MFDU-W9NL},2025-02-04 09:00:37,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,9,1,4,0,1,0,0,0,U0000
{EUVJG6I9-HZIIZT9P-20W3},2025-02-04 18:06:32,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,18,1,4,0,1,0,0,0,U0000
{Y350XUU1-QVUXWHEX-Q6ZO},2025-02-05 07:27:12,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,7,2,5,0,1,0,0,0,U0000
{TZ3HPS3H-145XK9O3-TPZY},2025-02-05 11:01:32,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,11,2,5,0,1,0,0,0,U0000
{CCZU3808-DJL09UWG-W9U7},2025-02-05 08:29:33,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,8,2,5,0,1,0,0,0,U0000
{1NOS41FW-7M15X76Y-C30D},2025-02-05 08:32:09,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,8,2,5,0,1,0,0,0,U0000
{9HV0UUOL-R0YZ3JX6-1L7D},2025-02-05 13:27:38,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,13,2,5,0,1,0,0,0,U0000
{J5XNUL6Q-WCXKJEXU-TYAD},2025-02-05 17:49:25,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,17,2,5,0,1,0,0,0,U0000
{IN1Z7KB5-D5Z5Z1CT-LOVT},2025-02-05 08:07:08,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,8,2,5,0,1,0,0,0,U0000
{MJ7KIIXP-WM5VB8X8-P4V6},2025-02-05 08:17:25,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,8,2,5,0,1,0,0,0,U0000
{JTP1BQ68-IU80QP0C-1LVD},2025-02-05 12:15:39,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,12,2,5,0,1,0,0,0,U0000
{HVRLNHQ1-U5I4D053-KXL5},2025-02-05 16:03:20,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,16,2,5,0,1,0,0,0,U0000
{PSXI7HEJ-2D18BI4N-6PUR},2025-02-05 07:46:59,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,7,2,5,0,1,0,0,0,U0000
{9S7NTJSN-SJYLJF9W-56CV},2025-02-05 17:56:29,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,17,2,5,0,1,0,0,0,U0000
{Y2V5J79F-FMSXALQF-XHIB},2025-02-05 14:28:21,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,14,2,5,0,1,0,0,0,U0000
{S3I8R75F-GPR3K7UV-JLT8},2025-02-05 07:16:28,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,7,2,5,0,1,0,0,0,U0000
{MAWZRIAD-NAKJI25F-IIFV},2025-02-06 13:14:17,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,13,3,6,0,1,0,0,0,U0000
{6QJI58N9-HNEZ1CBD-5JM6},2025-02-06 13:37:27,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,3,6,0,1,0,0,0,U0000
{HOXYVEQC-XCL7DF9J-7WOJ},2025-02-06 14:22:52,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,14,3,6,0,1,0,0,0,U0000
{T89L6F2Y-T24E2QKK-8DIQ},2025-02-06 12:28:17,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,12,3,6,0,1,0,0,0,U0000
{7DQN2PKL-1DZUKAL8-Y6IG},2025-02-06 16:34:15,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,16,3,6,0,1,0,0,0,U0000
{DORC1F4D-R9D5B8IU-VB80},2025-02-06 16:04:04,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,16,3,6,0,1,0,0,0,U0000
{PG6RQ7ES-HOBSIYCJ-013U},2025-02-06 15:54:29,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,3,6,0,1,0,0,0,U0000
{SWQHAJ2V-WKR53E8K-0LW1},2025-02-06 17:40:08,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,17,3,6,0,1,0,0,0,U0000
{UAPJV87E-7L194FIX-CMH0},2025-02-06 07:43:41,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,7,3,6,0,1,0,0,0,U0000
{EIAWHF2G-P9AZQW6I-L7HW},2025-02-06 10:02:27,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,10,3,6,0,1,0,0,0,U0000
{7T349YCO-YBQQRVC9-95QN},2025-02-06 17:16:01,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,17,3,6,0,1,0,0,0,U0000
{3LKPH6MQ-S3WKEZOZ-4BMC},2025-02-06 15:14:22,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,15,3,6,0,1,0,0,0,U0000
{EAQQIERU-C7ZYQ4UL-2AFF},2025-02-06 11:08:40,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,11,3,6,0,1,0,0,0,U0000
{7T56CKUZ-04O1J55U-DA6X},2025-02-06 12:57:49,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,12,3,6,0,1,0,0,0,U0000
{BGOAASQT-L4J62798-GJCJ},2025-02-07 09:28:34,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,9,4,7,0,1,0,0,0,U0000
{Z3031JZP-XKHVLBSX-VD7K},2025-02-07 16:43:14,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,16,4,7,0,1,0,0,0,U0000
{9ZANEHUJ-WF5FFPXJ-J8X8},2025-02-07 11:41:31,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,11,4,7,0,1,0,0,0,U0000
{PQR1Q26Q-00VVDI12-XIJV},2025-02-07 16:07:21,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,16,4,7,0,1,0,0,0,U0000
{4WRZXO8J-UM5KNC55-GP4K},2025-02-07 08:04:20,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,8,4,7,0,1,0,0,0,U0000
{FPFE5K7B-ZFINA0C0-8Y6E},2025-02-07 08:54:59,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,8,4,7,0,1,0,0,0,U0000
{G9V47TYH-4CXENARD-9C73},2025-02-07 12:38:57,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,12,4,7,0,1,0,0,0,U0000
{DR23I15T-LXSVYJE6-V2N5},2025-02-07 07:17:53,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,7,4,7,0,1,0,0,0,U0000
{1WKO98EW-YR1H3IRL-6HUX},2025-02-07 09:20:25,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,9,4,7,0,1,0,0,0,U0000
{6R1WO96R-FSG52NHC-1BVV},2025-02-07 19:30:22,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,19,4,7,0,1,0,0,0,U0000
{PENLS9XS-LZ2VRJWV-3LQ8},2025-02-07 11:32:26,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,11,4,7,0,1,0,0,0,U0000
{NV340YPT-2O7PX5KW-USJH},2025-02-07 12:17:18,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,12,4,7,0,1,0,0,0,U0000
{FPXTDXPP-4QTGADMN-Z2KQ},2025-02-07 12:42:04,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,12,4,7,0,1,0,0,0,U0000
{JF7YZUMB-JP0ZBCUE-YYDV},2025-02-10 09:00:34,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,9,0,10,0,1,0,0,0,U0000
{IIFA2A9N-XZETAT8E-0JRS},2025-02-10 15:47:45,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,15,0,10,0,1,0,0,0,U0000
{85SFIBR7-A5GIPQE0-AP6F},2025-02-10 07:22:26,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,7,0,10,0,1,0,0,0,U0000
{UWNDT37M-YGI8LKI2-I0WE},2025-02-10 15:07:32,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,0,10,0,1,0,0,0,U0000
{KW4CSE6E-L5E8O68Z-VM1T},2025-02-10 19:03:01,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,19,0,10,0,1,0,0,0,U0000
{URCQEE29-SRVDBXPZ-63F3},2025-02-10 11:20:17,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,11,0,10,0,1,0,0,0,U0000
{WT10669H-YL0FMJB5-DV7O},2025-02-10 12:02:26,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,12,0,10,0,1,0,0,0,U0000
{BOK562XB-O76YEZ3M-7VYQ},2025-02-10 18:18:55,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,18,0,10,0,1,0,0,0,U0000
{HE4HM9MB-BMEHRGRR-TD3L},2025-02-10 14:48:47,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,14,0,10,0,1,0,0,0,U0000
{CQ616VMF-RXPLIBAF-VRJB},2025-02-10 08:27:04,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,8,0,10,0,1,0,0,0,U0000
{3F1FAWS9-BRODQGRQ-V82G},2025-02-10 09:01:42,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,9,0,10,0,1,0,0,0,U0000
{57QZDT4L-0VMIBP3I-P4VZ},2025-02-10 15:07:28,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,15,0,10,0,1,0,0,0,U0000
{0YJ4PTLQ-UZ80XUKO-DPPO},2025-02-10 07:55:00,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,7,0,10,0,1,0,0,0,U0000
{FWMJE7A2-3M9W8PUY-V1ON},2025-02-11 08:42:17,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,8,1,11,0,1,0,0,0,U0000
{T2AZRQ49-NC4206FR-62UM},2025-02-11 19:33:39,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,19,1,11,0,1,0,0,0,U0000
{2QBX2EXF-20TGDRX3-6U6F},2025-02-11 08:06:05,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,8,1,11,0,1,0,0,0,U0000
{8Q709DFI-185PZ4Z0-FJAH},2025-02-11 13:46:19,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,13,1,11,0,1,0,0,0,U0000
{8J90AMQT-69DFL636-NAAE},2025-02-11 15:50:12,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,15,1,11,0,1,0,0,0,U0000
{HNPFJ9TW-979AGKDJ-8I1C},2025-02-11 07:24:15,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,7,1,11,0,1,0,0,0,U0000
{07L1C1PQ-I74B7VH5-BNSA},2025-02-11 17:23:27,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,17,1,11,0,1,0,0,0,U0000
{QXR1H4GB-3EA4CS9G-5PAY},2025-02-11 18:34:21,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,18,1,11,0,1,0,0,0,U0000
{2KFDP8BR-AHSPNRKT-1XXY},2025-02-11 15:48:24,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,15,1,11,0,1,0,0,0,U0000
{KUR5GZAW-6ATIVKIU-YFAC},2025-02-11 15:08:25,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,15,1,11,0,1,0,0,0,U0000
{VQ61T603-BYL0YCLT-LPE7},2025-02-11 17:26:28,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,17,1,11,0,1,0,0,0,U0000
{QVEMG5QJ-ZRYD6HJC-B2BC},2025-02-11 07:04:30,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,7,1,11,0,1,0,0,0,U0000
{AY4JH342-TWKMQJPC-UVQE},2025-02-11 17:44:19,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,17,1,11,0,1,0,0,0,U0000
{1NARMOM7-7OZKTZKZ-KFUY},2025-02-11 08:06:49,allison.hill,PC-5000,process_start,teams.exe,explorer.exe,teams.exe,medium,8,1,11,0,1,0,0,0,U0000
{6YF7WP27-BP15Y4MR-TLPW},2025-02-11 16:29:29,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,16,1,11,0,1,0,0,0,U0000
{BLY30QVQ-1A8079O0-RPX3},2025-02-12 07:57:15,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,7,2,12,0,1,0,0,0,U0000
{LBX2GCH6-WKB2OSN9-CBL8},2025-02-12 07:52:45,allison.hill,PC-5000,process_start,excel.exe,explorer.exe,excel.exe,medium,7,2,12,0,1,0,0,0,U0000
{2CUZY7A3-WOTKHXEF-6T6Y},2025-02-12 08:56:41,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,8,2,12,0,1,0,0,0,U0000
{7GIQ3PJT-H7JKLJXJ-AVOO},2025-02-12 16:08:54,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,16,2,12,0,1,0,0,0,U0000
{QV8RZNW3-4IALSV8Y-HQQW},2025-02-12 17:21:03,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,17,2,12,0,1,0,0,0,U0000
{PCOJY69N-EME6EFOY-9RK0},2025-02-12 13:37:57,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,2,12,0,1,0,0,0,U0000
{V6M2QWO9-QRTT9H4K-9A3N},2025-02-12 12:31:33,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,12,2,12,0,1,0,0,0,U0000
{WR45PGZK-2VFP7X8O-02V3},2025-02-12 13:28:17,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,13,2,12,0,1,0,0,0,U0000
{AJMAG5LL-F0U3AOOC-IRP4},2025-02-12 14:44:54,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,2,12,0,1,0,0,0,U0000
{DZMDH5J6-S46RBIUH-XKRC},2025-02-12 07:32:16,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,7,2,12,0,1,0,0,0,U0000
{YXNXY9A6-30F44F40-1N1C},2025-02-13 11:56:48,allison.hill,PC-5000,process_start,chrome.exe,explorer.exe,chrome.exe,medium,11,3,13,0,1,0,0,0,U0000
{Y728QHP8-8BB3EDN0-WMZP},2025-02-13 17:57:52,allison.hill,PC-5000,process_start,slack.exe,explorer.exe,slack.exe,medium,17,3,13,0,1,0,0,0,U0000
{X8SBR6WU-TRZG5HLZ-4M6J},2025-02-13 08:57:31,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,8,3,13,0,1,0,0,0,U0000
{M33F1QFM-KA51H0GT-LS8O},2025-02-13 18:43:16,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,18,3,13,0,1,0,0,0,U0000
{TSJPQN6S-IDFM5HU7-RHYE},2025-02-13 15:36:25,allison.hill,PC-5000,process_start,firefox.exe,explorer.exe,firefox.exe,medium,15,3,13,0,1,0,0,0,U0000
{V9429HCE-TYD3VKUE-OKNR},2025-02-13 14:45:08,allison.hill,PC-5000,process_start,notepad.exe,explorer.exe,notepad.exe,medium,14,3,13,0,1,0,0,0,U0000
{9Z9QYEUG-61YAQCQ3-HNB0},2025-02-13 17:46:23,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,17,3,13,0,1,0,0,0,U0000
{8EYHINRJ-C03XVB6I-BNYG},2025-02-13 19:18:15,allison.hill,PC-5000,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,19,3,13,0,1,0,0,0,U0000
{M870QSSH-BPUCL5Q0-IQSW},2025-02-13 10:59:54,allison.hill,PC-5000,process_start,explorer.exe,explorer.exe,explorer.exe,medium,10,3,13,0,1,0,0,0,U0000
{9P2RM9K7-EMRN4A5Z-5FE4},2025-02-13 09:31:13,allison.hill,PC-5000,process_start,outlook.exe,explorer.exe,outlook.exe,medium,9,3,13,0,1,0,0,0,U0000
{BKIYRE77-IGJRXDFW-HE9J},2025-02-13 19:15:51,allison.hill,PC-5000,process_start,word.exe,explorer.exe,word.exe,medium,19,3,13,0,1,0,0,0,U0000
{L9TQABQ4-Q6Q1M7X4-1YGH},2025-01-15 13:57:33,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium,13,2,15,0,1,0,0,0,U0001
{001FB8HX-9PT1G5TI-NJ3Y},2025-01-15 14:48:28,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium,14,2,15,0,1,0,0,0,U0001
{TSIMW4I3-S91PZL1Z-34G9},2025-01-15 10:36:57,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium,10,2,15,0,1,0,0,0,U0001
{KHXND8S2-D6MN5ERO-V1F6},2025-01-15 15:30:34,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium,15,2,15,0,1,0,0,0,U0001
{TKXOW08T-GEIRHBSD-V0ZA},2025-01-15 19:50:03,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium,19,2,15,0,1,0,0,0,U0001
{9CVOU47O-96B9CR7Y-NN8K},2025-01-15 17:24:48,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium,17,2,15,0,1,0,0,0,U0001
{FGH17HNN-U3VZFV85-8WO4},2025-01-15 19:07:11,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium,19,2,15,0,1,0,0,0,U0001
{NFEZHXA9-JG22G6QM-3ZHL},2025-01-15 16:55:51,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium,16,2,15,0,1,0,0,0,U0001
{TZT9TDJA-KT9B8T4T-0A15},2025-01-15 11:49:51,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,11,2,15,0,1,0,0,0,U0001
{3Y64IYMP-JBBZZDX0-S2JA},2025-01-15 15:34:21,noah.rhodes,PC-5001,process_start,excel.exe,explorer.exe,excel.exe,medium,15,2,15,0,1,0,0,0,U0001
{CBQLF6IV-PWU9IABA-RGY5},2025-01-15 16:51:23,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium,16,2,15,0,1,0,0,0,U0001
{H5KVYNB1-2XUYGE3I-0CHO},2025-01-15 13:07:10,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium,13,2,15,0,1,0,0,0,U0001
{T6H40DH0-QSYT2OBL-NT2U},2025-01-15 10:59:26,noah.rhodes,PC-5001,process_start,teams.exe,explorer.exe,teams.exe,medium,10,2,15,0,1,0,0,0,U0001
{UJ63X5DG-4KFGODZ7-7ONJ},2025-01-15 13:34:05,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium,13,2,15,0,1,0,0,0,U0001
{UDJGS5UI-2OO2WW5N-YNAI},2025-01-15 08:25:00,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium,8,2,15,0,1,0,0,0,U0001
{7SPIJ4XG-JAPJPLA8-4WJG},2025-01-16 13:15:45,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,3,16,0,1,0,0,0,U0001
{21JRZYTZ-QDGLZ74J-053N},2025-01-16 16:11:25,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium,16,3,16,0,1,0,0,0,U0001
{0BNJBU00-0LXXZ3P8-48YC},2025-01-16 11:43:44,noah.rhodes,PC-5001,process_start,excel.exe,explorer.exe,excel.exe,medium,11,3,16,0,1,0,0,0,U0001
{P7ZRFD6S-094U1E9B-R81B},2025-01-16 14:32:02,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium,14,3,16,0,1,0,0,0,U0001
{5FKP06E7-HUCBIRV7-T0OD},2025-01-16 14:25:12,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,14,3,16,0,1,0,0,0,U0001
{U84C3TIG-KAN7OTDH-DK62},2025-01-16 11:50:49,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium,11,3,16,0,1,0,0,0,U0001
{46Y03FWE-26WE5HMD-YLNK},2025-01-16 15:21:50,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium,15,3,16,0,1,0,0,0,U0001
{SD0FZSRW-I2A5E750-N8B4},2025-01-16 09:35:34,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium,9,3,16,0,1,0,0,0,U0001
{DSTBPKEI-TIF7556K-XP9Z},2025-01-16 15:07:50,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,15,3,16,0,1,0,0,0,U0001
{E71OC86O-G343I1B8-GVFZ},2025-01-16 13:57:03,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium,13,3,16,0,1,0,0,0,U0001
{N8FOI7FA-U4DX0I1Y-GWV9},2025-01-16 08:26:19,noah.rhodes,PC-5001,process_start,outlook.exe,explorer.exe,outlook.exe,medium,8,3,16,0,1,0,0,0,U0001
{FZ76JRLD-6HEELVFL-OMU3},2025-01-16 18:16:11,noah.rhodes,PC-5001,process_start,notepad.exe,explorer.exe,notepad.exe,medium,18,3,16,0,1,0,0,0,U0001
{LK4FYFPA-1LJEUE45-96DV},2025-01-17 14:58:24,noah.rhodes,PC-5001,process_start,word.exe,explorer.exe,word.exe,medium,14,4,17,0,1,0,0,0,U0001
{PNU5PIVD-9WM45HLT-OLH9},2025-01-17 08:21:34,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,8,4,17,0,1,0,0,0,U0001
{CWEOENNU-Q4X4SNJW-LY2J},2025-01-17 10:54:37,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium,10,4,17,0,1,0,0,0,U0001
{6BQKE4FD-RYJXU2LM-UN8S},2025-01-17 10:34:05,noah.rhodes,PC-5001,process_start,firefox.exe,explorer.exe,firefox.exe,medium,10,4,17,0,1,0,0,0,U0001
{IE0XP8QW-CFIU08E5-EKPW},2025-01-17 16:31:48,noah.rhodes,PC-5001,process_start,acrobat.exe,explorer.exe,acrobat.exe,medium,16,4,17,0,1,0,0,0,U0001
{81OH5D1F-R38AFP4U-92B2},2025-01-17 09:34:57,noah.rhodes,PC-5001,process_start,explorer.exe,explorer.exe,explorer.exe,medium,9,4,17,0,1,0,0,0,U0001
{15AM1BVZ-CJ9K032F-CQ06},2025-01-17 09:07:50,noah.rhodes,PC-5001,process_start,slack.exe,explorer.exe,slack.exe,medium,9,4,17,0,1,0,0,0,U0001
{FL5GBPVW-JHAJ0PYX-PBOA},2025-01-17 19:07:07,noah.rhodes,PC-5001,process_start,chrome.exe,explorer.exe,chrome.exe,medium,19,4,17,0,1,0,0,0,U0001
