user_id,date,sequence,sequence_length
U0002,2025-01-27,FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> LOGIN -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> LOGOUT -> FILE_ACCESS,25
U0002,2025-01-28,EMAIL_SEND -> LOGIN -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND,23
U0002,2025-01-29,LOGIN -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT,19
U0002,2025-01-30,LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT,20
U0002,2025-01-31,LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> LOGOUT -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS,20
U0002,2025-02-03,FILE_ACCESS -> LOGIN -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> LOGOUT -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS,19
U0002,2025-02-04,FILE_ACCESS -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> LOGOUT -> WEB_BROWSE,21
U0002,2025-02-05,LOGIN -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_SENSITIVE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> EMAIL_SEND,21
U0002,2025-02-06,LOGIN -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> USB_CONNECT -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS,23
U0002,2025-02-07,FILE_ACCESS -> EMAIL_SEND -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_SENSITIVE -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS,23
U0002,2025-02-10,FILE_ACCESS -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS,20
U0002,2025-02-11,WEB_BROWSE -> EMAIL_SEND -> LOGIN -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> LOGOUT -> EMAIL_SEND -> EMAIL_SEND,22
U0002,2025-02-12,EMAIL_SEND -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND,24
U0002,2025-02-13,FILE_ACCESS -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_SENSITIVE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT,18
U0003,2025-01-15,FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> LOGIN -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> LOGOUT,31
U0003,2025-01-16,FILE_ACCESS -> FILE_ACCESS -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS,35
U0003,2025-01-17,LOGIN -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND,28
U0003,2025-01-20,FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_SENSITIVE -> LOGIN -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> LOGOUT -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE,30
U0003,2025-01-21,LOGIN -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> LOGOUT -> FILE_ACCESS,34
U0003,2025-01-22,LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND,29
U0003,2025-01-23,FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> LOGOUT -> EMAIL_SEND,32
U0003,2025-01-24,FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> WEB_BROWSE,32
U0003,2025-01-27,FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGIN -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> LOGOUT -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS,28
U0003,2025-01-28,LOGIN -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> LOGOUT,31
U0003,2025-01-29,LOGIN -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> LOGOUT -> FILE_ACCESS,31
U0003,2025-01-30,FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> LOGIN -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> USB_CONNECT -> EMAIL_SEND -> FILE_ACCESS,34
U0003,2025-01-31,LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> LOGOUT -> EMAIL_SEND -> FILE_ACCESS,26
U0003,2025-02-03,LOGIN -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> LOGOUT,30
U0003,2025-02-04,LOGIN -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS,35
U0003,2025-02-05,EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> LOGIN -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> LOGOUT,28
U0003,2025-02-06,FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> LOGIN -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS,36
U0003,2025-02-07,WEB_BROWSE -> LOGIN -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> LOGOUT -> WEB_BROWSE,31
U0003,2025-02-10,LOGIN -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE,37
U0003,2025-02-11,LOGIN -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> LOGOUT -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS,31
U0003,2025-02-12,LOGIN -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_SENSITIVE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> EMAIL_SEND -> FILE_ACCESS,32
U0003,2025-02-13,WEB_BROWSE -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND,26
U0004,2025-01-15,EMAIL_SEND -> FILE_ACCESS -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS,29
U0004,2025-01-16,EMAIL_SEND -> FILE_ACCESS -> LOGIN -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS,32
U0004,2025-01-17,FILE_ACCESS -> FILE_ACCESS -> LOGIN -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS,24
U0004,2025-01-20,FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> LOGIN -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS,29
U0004,2025-01-21,FILE_ACCESS -> FILE_ACCESS -> LOGIN -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> LOGOUT -> FILE_ACCESS -> EMAIL_SEND,26
U0004,2025-01-22,FILE_ACCESS -> WEB_BROWSE -> EMAIL_SEND -> LOGIN -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS,25
U0004,2025-01-23,WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> LOGIN -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> LOGOUT -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS,24
U0004,2025-01-24,EMAIL_SEND -> EMAIL_SEND -> LOGIN -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> EMAIL_SEND -> USB_CONNECT -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> WEB_BROWSE -> WEB_BROWSE -> LOGOUT,30
U0004,2025-01-27,FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> LOGIN -> FILE_ACCESS -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> WEB_BROWSE -> EMAIL_SEND -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND -> EMAIL_SEND -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> FILE_ACCESS -> WEB_BROWSE -> LOGOUT -> FILE_ACCESS -> FILE_ACCESS -> FILE_ACCESS -> EMAIL_SEND,30
