id,date,user,pc,filename,activity,to_removable_media,from_removable_media,content,size,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_sensitive_folder,is_shared_folder,size_mb,is_large_file,activity_encoded
{JIDZ177B-9OL25IMZ-TSH2},2025-02-03 09:28:51,U0000,PC-5000,/hr/policies/car.doc,File Write,0,False,Field move maybe collection walk child probably result painting successful nor stay agreement animal political officer.,147344,9,0,3,0,1,0,0,0,0.1405181884765625,0,1
{LUF28GA7-OPHRQZDU-A47A},2025-02-04 17:05:16,U0000,PC-5000,/hr/benefits/rather.xlsx,File Copy,0,False,Short indicate police marriage phone face what lot source rate.,75875,17,1,4,0,1,0,0,0,0.07236003875732422,0,2
{QAZ32LWZ-6O98Z2MF-017F},2025-02-04 07:13:57,U0000,PC-5000,/company/policies/finish.pdf,File Open,0,False,Authority art keep machine daughter parent fine responsibility safe team wish candidate have no.,108308,7,1,4,0,1,0,0,1,0.10329055786132812,0,0
{HLV69CV5-06NKV2HA-3B15},2025-02-04 07:48:05,U0000,PC-5000,/hr/onboarding/from.xlsx,File Write,0,False,Letter environment easy best face his past eat tend civil.,53776,7,1,4,0,1,0,0,0,0.0512847900390625,0,1
{TKUNURLQ-17DEHELY-JRG4},2025-02-04 07:07:28,U0000,PC-5000,/shared/templates/generation.xlsx,File Open,0,False,Return couple city you level these market bed hotel lead drive on any example our.,104872,7,1,4,0,1,0,0,1,0.10001373291015625,0,0
{KNU0ZTUG-8VQ5GXQO-FSZ7},2025-02-04 11:04:40,U0000,PC-5000,/shared/documents/threat.pdf,File Open,0,False,Experience account blue care enough hand idea and anything no guy eye hit late.,92340,11,1,4,0,1,0,0,1,0.08806228637695312,0,0
{FXYUC7VV-EG6UIA1N-J0C2},2025-02-04 19:26:13,U0000,PC-5000,/shared/resources/oil.xlsx,File Open,0,False,Stay perhaps particularly campaign benefit health would newspaper hand certain own.,9402,19,1,4,0,1,0,0,1,0.008966445922851562,0,0
{L1CEXHTR-WC4WAKEF-72AK},2025-02-04 16:55:18,U0000,PC-5000,/shared/resources/interest.pptx,File Write,0,False,American although require sound mind chance throw cause use five hotel pattern successful order.,31275,16,1,4,0,1,0,0,1,0.02982616424560547,0,1
{STLGYLPZ-NFFB0LJ3-QA8N},2025-02-04 15:31:38,U0000,PC-5000,/hr/benefits/movement.doc,File Open,0,False,Mother remember feel staff happy purpose woman on someone rise read ago listen whose situation.,11601,15,1,4,0,1,0,0,0,0.011063575744628906,0,0
{QANYXFI1-891GU6YX-MQNE},2025-02-05 16:46:09,U0000,PC-5000,/company/policies/stand.csv,File Open,0,False,Officer return on color pick people subject challenge quite all way body affect finish charge real.,151308,16,2,5,0,1,0,0,1,0.14429855346679688,0,0
{A8OQIGMT-Q0HIZO25-MP2K},2025-02-05 11:29:30,U0000,PC-5000,/shared/templates/item.txt,File Copy,0,False,Simple turn their save artist catch debate foot production moment finish community treatment garden.,52218,11,2,5,0,1,0,0,1,0.04979896545410156,0,2
{J8JR78IC-VLK6TZCV-DB6Y},2025-02-05 10:29:15,U0000,PC-5000,/shared/templates/health.docx,File Open,0,False,Particular court east newspaper different win father eye debate relate first.,5744,10,2,5,0,1,0,0,1,0.0054779052734375,0,0
{VBU6IJX4-ZBTR8SYO-LYFM},2025-02-05 07:17:48,U0000,PC-5000,/shared/documents/happy.doc,File Open,0,False,Value somebody event business quality here woman stand west source fact explain research get kind.,96307,7,2,5,0,1,0,0,1,0.09184551239013672,0,0
{P1K8URMD-H2EOPVEG-4DNW},2025-02-05 14:28:24,U0000,PC-5000,/company/announcements/establish.xlsx,File Copy,0,False,Degree still even no even body scientist dream anything toward difficult do beyond form.,97000,14,2,5,0,1,0,0,1,0.09250640869140625,0,2
{QYGA6IL5-QHGBVSZH-FICR},2025-02-05 12:11:12,U0000,PC-5000,/hr/onboarding/marriage.xlsx,File Copy,0,False,Race case who within citizen present thing little.,160667,12,2,5,0,1,0,0,0,0.15322399139404297,0,2
{69XH5ZP9-MF5PM7WN-8W9M},2025-02-05 17:22:13,U0000,PC-5000,/company/announcements/rather.docx,File Write,0,False,Sense expert experience arrive shoulder present discussion school sure also.,166599,17,2,5,0,1,0,0,1,0.15888118743896484,0,1
{IRSLSDJ1-YXWEU4HT-OWQA},2025-02-05 17:56:35,U0000,PC-5000,/shared/documents/will.pptx,File Copy,0,False,Individual study value already structure small control see the.,8479,17,2,5,0,1,0,0,1,0.008086204528808594,0,2
{RKVTUO15-5DTVCCS4-V630},2025-02-06 08:06:59,U0000,PC-5000,/shared/resources/figure.xlsx,File Open,0,False,Across nothing blue work expect writer myself.,26395,8,3,6,0,1,0,0,1,0.02517223358154297,0,0
{XJCBX92O-1RVMI145-201V},2025-02-06 13:32:13,U0000,PC-5000,/shared/resources/minute.csv,File Open,0,False,Surface life cover both class learn either control say.,107419,13,3,6,0,1,0,0,1,0.10244274139404297,0,0
{IRD7Z2E8-N3EG33HK-W1WL},2025-02-06 11:45:28,U0000,PC-5000,/hr/policies/street.pptx,File Copy,0,False,Nothing serious compare task today still middle beautiful protect continue cell.,35339,11,3,6,0,1,0,0,0,0.03370189666748047,0,2
{0XK9H32S-N5QACTT4-MYKK},2025-02-06 18:16:51,U0000,PC-5000,/hr/onboarding/game.pdf,File Open,0,False,According himself land environment form old of end growth door.,37090,18,3,6,0,1,0,0,0,0.03537178039550781,0,0
{KP8URJDM-4AMYQ4J5-DUYY},2025-02-06 16:12:06,U0000,PC-5000,/shared/documents/region.doc,File Write,0,False,Let civil rather type thousand show real police wait.,39961,16,3,6,0,1,0,0,1,0.038109779357910156,0,1
{5671KX23-23PTJ5XS-LKGF},2025-02-06 17:37:17,U0000,PC-5000,/hr/onboarding/hold.docx,File Write,0,False,Determine whatever long lawyer writer health reduce tree serious soon stay seven quite other skin moment.,24107,17,3,6,0,1,0,0,0,0.02299022674560547,0,1
{PPRMQG03-JJ5E2BPK-F0A1},2025-02-06 18:30:24,U0000,PC-5000,/hr/benefits/news.doc,File Open,0,False,Back nor article natural measure of change foreign minute break day on.,146229,18,3,6,0,1,0,0,0,0.13945484161376953,0,0
{RAYJL599-GI9MYUQ9-9PWS},2025-02-06 15:12:00,U0000,PC-5000,/shared/templates/benefit.xlsx,File Copy,0,False,Knowledge argue car indeed nor next pull final against effort able design authority interest red.,53402,15,3,6,0,1,0,0,1,0.05092811584472656,0,2
{45HA8G7J-OUGSRD75-M55Z},2025-02-06 17:41:47,U0000,PC-5000,/shared/templates/number.docx,File Write,0,False,Various attorney value all important shoulder she within.,47287,17,3,6,0,1,0,0,1,0.045096397399902344,0,1
{Y96BKWH8-E7BI3RHK-74MB},2025-02-06 18:21:08,U0000,PC-5000,/hr/onboarding/race.csv,File Copy,0,False,Hear through large true help bag who themselves card team budget year hotel.,179991,18,3,6,0,1,0,0,0,0.17165279388427734,0,2
{OOK1OMNW-KCUT54EH-XL20},2025-02-07 09:06:20,U0000,PC-5000,/company/policies/care.docx,File Open,0,False,Strong series without leg rest interest here discover leave choice.,143354,9,4,7,0,1,0,0,1,0.13671302795410156,0,0
{4U5FHSTX-D8OIK23V-DJES},2025-02-07 10:44:10,U0000,PC-5000,/company/announcements/current.pdf,File Write,0,False,Allow produce past view threat drive attack order.,50778,10,4,7,0,1,0,0,1,0.04842567443847656,0,1
{9YE77JB5-NJRM97PY-2Z96},2025-02-07 11:38:50,U0000,PC-5000,/hr/policies/likely.csv,File Copy,0,False,Public the each analysis keep music senior simply cell year doctor trouble office officer significant stand.,94385,11,4,7,0,1,0,0,0,0.0900125503540039,0,2
{JNFUHYL4-DYFZ54V9-RBUQ},2025-02-07 14:22:51,U0000,PC-5000,/hr/onboarding/economic.docx,File Open,0,False,Then worry miss including every news option same compare quickly new.,135611,14,4,7,0,1,0,0,0,0.12932872772216797,0,0
{UTH1KDN2-4U0HVNFW-3XIR},2025-02-07 18:52:23,U0000,PC-5000,/company/policies/anyone.doc,File Write,0,False,Walk provide skill five indicate chance heavy senior list support feeling remain.,44980,18,4,7,0,1,0,0,1,0.042896270751953125,0,1
{7D0ZYSQJ-32Q947HA-CDDW},2025-02-07 10:48:21,U0000,PC-5000,/hr/benefits/sure.txt,File Copy,0,False,Trip none whose newspaper care drug data position two suggest begin right couple environmental.,13502,10,4,7,0,1,0,0,0,0.012876510620117188,0,2
{R8CZQCEI-UYJ3MJUU-4VK5},2025-02-07 11:53:07,U0000,PC-5000,/hr/benefits/report.pdf,File Copy,0,False,Owner them could seven right next look thank four whatever address view while bring yourself look.,198371,11,4,7,0,1,0,0,0,0.18918132781982422,0,2
{CE6LKCGF-Y44SX6XB-E0MY},2025-02-10 17:50:07,U0000,PC-5000,/company/announcements/eight.xlsx,File Write,0,False,Region however dream focus executive letter possible final growth third letter sort reveal seven floor data.,45217,17,0,10,0,1,0,0,1,0.043122291564941406,0,1
{XUGO4E5F-WJXU2X6O-5DMS},2025-02-10 10:58:05,U0000,PC-5000,/hr/onboarding/form.doc,File Write,0,False,Animal ten scientist administration network once result far cultural discover now early nearly.,8755,10,0,10,0,1,0,0,0,0.008349418640136719,0,1
{0MYV9LY3-NFXF4US3-SR8X},2025-02-10 07:35:27,U0000,PC-5000,/hr/policies/yet.xlsx,File Open,0,False,Either start whom politics make collection some college result major true my.,178206,7,0,10,0,1,0,0,0,0.1699504852294922,0,0
{FKNM6HRZ-FFMOZ2ND-492T},2025-02-10 15:45:51,U0000,PC-5000,/shared/templates/quality.doc,File Open,0,False,Model stuff avoid stand any according case piece.,47064,15,0,10,0,1,0,0,1,0.04488372802734375,0,0
{K06S80BP-OJUKI2S6-M0E3},2025-02-10 07:45:20,U0000,PC-5000,/company/policies/author.docx,File Copy,0,False,Across media health pay project pattern low maintain according.,163685,7,0,10,0,1,0,0,1,0.15610218048095703,0,2
{VIEW12WB-X75UHNA2-7YOE},2025-02-10 15:21:35,U0000,PC-5000,/company/policies/ok.pdf,File Copy,0,False,Activity morning ever within admit spend purpose south travel blood benefit chance court.,120203,15,0,10,0,1,0,0,1,0.11463451385498047,0,2
{TQSYQQTL-5AKOEFJO-KNPH},2025-02-10 12:46:28,U0000,PC-5000,/shared/resources/new.docx,File Write,0,False,Spring environment however health image north wrong difficult range summer president.,54616,12,0,10,0,1,0,0,1,0.05208587646484375,0,1
{1HW235HC-K1DIV8U3-6KTU},2025-02-10 13:47:48,U0000,PC-5000,/shared/documents/toward.pptx,File Copy,0,False,Behavior here need argue act commercial matter.,145673,13,0,10,0,1,0,0,1,0.13892459869384766,0,2
{IMQZ300W-ZMAGE3WW-5CHA},2025-02-10 18:47:13,U0000,PC-5000,/hr/policies/leader.csv,File Open,0,False,Not teach believe month amount deep test thought little another avoid understand.,25253,18,0,10,0,1,0,0,0,0.02408313751220703,0,0
{B0RKW7CI-FE5OPLI4-1UDT},2025-02-11 12:56:30,U0000,PC-5000,/shared/documents/way.pptx,File Write,0,False,Nor allow up fire which onto sell require huge baby class drive strong home to.,149789,12,1,11,0,1,0,0,1,0.14284992218017578,0,1
{7004HZCZ-CROV55P6-ZTSX},2025-02-11 18:01:45,U0000,PC-5000,/shared/documents/glass.txt,File Open,0,False,Sense cause write right may window approach join stuff future shoulder western however.,52827,18,1,11,0,1,0,0,1,0.05037975311279297,0,0
{G7CW0U6M-Y9HXB6BY-VSCA},2025-02-11 07:25:44,U0000,PC-5000,/company/announcements/staff.xlsx,File Copy,0,False,Ahead event yeah make green wait it quickly produce beat peace something.,44617,7,1,11,0,1,0,0,1,0.042550086975097656,0,2
{K0S2D6LE-STL7JMRE-VK3S},2025-02-11 09:14:09,U0000,PC-5000,/hr/benefits/sell.pptx,File Write,0,False,Bank child Republican plant science first blood accept.,177343,9,1,11,0,1,0,0,0,0.1691274642944336,0,1
{EYGBCPC5-AX0QU37I-LDY5},2025-02-11 15:16:30,U0000,PC-5000,/hr/policies/foot.docx,File Copy,0,False,Growth especially car cost large never impact ago government behavior our foot history.,57398,15,1,11,0,1,0,0,0,0.05473899841308594,0,2
{71PUKCT2-QPYTOY7W-PG8E},2025-02-11 11:09:22,U0000,PC-5000,/company/policies/film.docx,File Open,0,False,Hold be top toward within occur college herself catch feeling manage as itself.,28888,11,1,11,0,1,0,0,1,0.02754974365234375,0,0
{WCD8LBB0-F7WHNDRU-4LE5},2025-02-11 07:19:10,U0000,PC-5000,/company/announcements/know.xlsx,File Copy,0,False,Machine baby edge east person order crime blood fight we forward.,186970,7,1,11,0,1,0,0,1,0.17830848693847656,0,2
{73JUNBKX-0XD0AJ31-R463},2025-02-11 19:53:32,U0000,PC-5000,/hr/policies/pressure.xlsx,File Write,0,False,Sound forget friend spring teacher wind carry fly water cut fire who.,160615,19,1,11,0,1,0,0,0,0.15317440032958984,0,1
{F05KIYLX-5YCH0AF3-LFL4},2025-02-11 15:34:52,U0000,PC-5000,/hr/benefits/from.pdf,File Open,0,False,Same plan whose site for exactly skill half usually customer young.,59812,15,1,11,0,1,0,0,0,0.057041168212890625,0,0
{6675TG94-JNLMK3K6-ZXSF},2025-02-12 13:11:29,U0000,PC-5000,/hr/onboarding/couple.pptx,File Write,0,False,Agree road wall decide something story attorney summer some pull cause field education child institution.,97996,13,2,12,0,1,0,0,0,0.09345626831054688,0,1
{PKI9C3H5-X4ZTCEX9-IA5E},2025-02-12 11:52:22,U0000,PC-5000,/company/announcements/huge.pptx,File Copy,0,False,Last our old move type thank industry already.,76065,11,2,12,0,1,0,0,1,0.0725412368774414,0,2
{2JCU4JI7-IC345ZN4-MOT5},2025-02-12 09:23:53,U0000,PC-5000,/hr/policies/here.pptx,File Copy,0,False,Order trial body eat professor coach partner none population position whom former someone black better.,197384,9,2,12,0,1,0,0,0,0.18824005126953125,0,2
{NTKR3Y5F-VC480OCG-N7DP},2025-02-12 07:54:10,U0000,PC-5000,/shared/documents/doctor.pptx,File Open,0,False,Section newspaper reach determine hear leg quickly real character young lot far turn beat story.,144299,7,2,12,0,1,0,0,1,0.13761425018310547,0,0
{VSIAQQCY-PC0U2HD7-2LVU},2025-02-12 17:10:02,U0000,PC-5000,/shared/templates/show.doc,File Write,0,False,Give gas six miss give best reveal laugh attack.,192090,17,2,12,0,1,0,0,1,0.18319129943847656,0,1
{25LD9E93-N27F96XB-EURZ},2025-02-12 10:11:06,U0000,PC-5000,/shared/documents/another.pptx,File Copy,0,False,Against gas body son upon scientist might necessary.,64193,10,2,12,0,1,0,0,1,0.061219215393066406,0,2
{FR0AYVNX-9SJEICUY-ZFPG},2025-02-12 15:05:34,U0000,PC-5000,/hr/policies/give.pptx,File Open,0,False,Interview left something picture control price how scene third last involve above Democrat everything region.,12826,15,2,12,0,1,0,0,0,0.012231826782226562,0,0
{I6KKQVGX-O234W4FM-3420},2025-02-13 16:08:55,U0000,PC-5000,/shared/templates/style.doc,File Copy,0,False,Officer son Mr hand culture box provide majority.,102621,16,3,13,0,1,0,0,1,0.09786701202392578,0,2
{0IKJJE6U-SFOQKIR8-EJ7F},2025-02-13 14:00:50,U0000,PC-5000,/shared/resources/purpose.csv,File Open,0,False,Others particularly only girl suddenly pay sport relationship father pass be care.,188714,14,3,13,0,1,0,0,1,0.17997169494628906,0,0
{HDEKRNUT-PCOHS08I-CH77},2025-02-13 07:14:01,U0000,PC-5000,/hr/onboarding/buy.csv,File Open,0,False,Figure consumer really memory industry case himself control player really.,181114,7,3,13,0,1,0,0,0,0.17272377014160156,0,0
{6TTTDOIQ-D5YT1R23-6ENM},2025-02-13 17:57:30,U0000,PC-5000,/shared/resources/quite.doc,File Open,0,False,Never majority cell fire late approach grow act carry.,139946,17,3,13,0,1,0,0,1,0.13346290588378906,0,0
{63PB8GS1-1RLJ5F8K-FMTW},2025-02-13 11:09:34,U0000,PC-5000,/company/policies/teacher.docx,File Copy,0,False,White measure manager range indeed style major bar air set factor ever Mrs.,166614,11,3,13,0,1,0,0,1,0.15889549255371094,0,2
{BDMKTALY-DISZRR1J-UVJK},2025-02-13 11:23:35,U0000,PC-5000,/shared/templates/concern.docx,File Open,0,False,Not significant manager member of environmental myself yard my series service kid despite interesting.,69973,11,3,13,0,1,0,0,1,0.06673145294189453,0,0
{KBFCKOIM-P2IC5LM3-YGWE},2025-02-13 08:34:55,U0000,PC-5000,/shared/documents/simply.pptx,File Open,0,False,Fear yourself last give stage keep yes simply down specific.,57920,8,3,13,0,1,0,0,1,0.05523681640625,0,0
{DU06UFX7-5WPMTNDJ-VS4G},2025-02-13 11:07:54,U0000,PC-5000,/shared/resources/per.pdf,File Copy,0,False,Technology particular into pattern size spend south now mother others collection without.,124121,11,3,13,0,1,0,0,1,0.11837100982666016,0,2
{4U1FNR59-RYIK1N8R-GKIR},2025-02-13 14:17:20,U0000,PC-5000,/shared/templates/final.xlsx,File Write,0,False,Of weight method too spring career seek in arrive everyone pretty.,108869,14,3,13,0,1,0,0,1,0.10382556915283203,0,1
{7OFCGML9-KJKHOI8D-AIB6},2025-01-15 17:21:33,U0001,PC-5001,/hr/policies/science.xlsx,File Copy,0,False,Economic represent stock seven put majority officer environmental increase.,46013,17,2,15,0,1,0,0,0,0.04388141632080078,0,2
{VJ8YYK2V-HHZ55FDL-F2EO},2025-01-15 16:37:29,U0001,PC-5001,/hr/policies/live.txt,File Copy,0,False,Plant they behavior middle everything view hard wear.,56533,16,2,15,0,1,0,0,0,0.05391407012939453,0,2
{CHCDNH2E-0Q1QMJCJ-RG1M},2025-01-15 09:33:34,U0001,PC-5001,/hr/benefits/generation.pdf,File Write,0,False,Able similar run room learn professional group as move design involve deep environmental stock front official.,193574,9,2,15,0,1,0,0,0,0.18460655212402344,0,1
{PQF3IO61-HBQT8HH1-0UCS},2025-01-15 11:28:46,U0001,PC-5001,/company/announcements/others.txt,File Copy,0,False,Small thus several animal phone student administration upon citizen lead yeah into yet travel.,27535,11,2,15,0,1,0,0,1,0.026259422302246094,0,2
{CSQ6DNN8-URH0EB42-WQK2},2025-01-15 11:42:40,U0001,PC-5001,/company/policies/us.docx,File Open,0,False,City usually ever pressure economy head tough close how figure record.,164083,11,2,15,0,1,0,0,1,0.15648174285888672,0,0
{QYQX5FIX-17XNOF08-8TU5},2025-01-15 14:33:21,U0001,PC-5001,/hr/policies/east.doc,File Write,0,False,Pretty region ability live car difficult quite act receive stage write institution car.,163586,14,2,15,0,1,0,0,0,0.1560077667236328,0,1
{0QPWN5EI-A2QNJXJZ-8ISB},2025-01-15 17:25:34,U0001,PC-5001,/company/policies/avoid.docx,File Copy,0,False,Him room bill finish thing case similar send card year.,116903,17,2,15,0,1,0,0,1,0.11148738861083984,0,2
{36QAR47X-0TO7GOCP-BGXE},2025-01-15 09:29:20,U0001,PC-5001,/company/announcements/character.pptx,File Open,0,False,Most across practice key reveal physical character in.,39355,9,2,15,0,1,0,0,1,0.03753185272216797,0,0
{4P9ODZMP-OGO93KH3-H1G9},2025-01-15 16:01:09,U0001,PC-5001,/hr/benefits/right.pptx,File Write,0,False,Team beautiful beyond sell operation himself white fire cause everybody base network outside.,79878,16,2,15,0,1,0,0,0,0.07617759704589844,0,1
{COJUQ9KP-4U88YY5A-3LQB},2025-01-15 18:46:33,U0001,PC-5001,/hr/onboarding/political.docx,File Copy,0,False,Single real summer probably feeling military meeting security far approach today.,104647,18,2,15,0,1,0,0,0,0.09979915618896484,0,2
{VOZ36DV7-ZOBIZ0B7-7UQN},2025-01-15 17:08:27,U0001,PC-5001,/company/policies/education.pptx,File Open,0,False,History drop point audience thousand activity guess first hit stuff inside national common likely.,86821,17,2,15,0,1,0,0,1,0.08279895782470703,0,0
{YP1HGILF-VD98XOWD-06GJ},2025-01-15 18:02:03,U0001,PC-5001,/hr/policies/speech.doc,File Open,0,False,Admit attack energy always art smile media pick.,170961,18,2,15,0,1,0,0,0,0.1630411148071289,0,0
{2LMLLQOO-WHKVL3XG-F73N},2025-01-15 18:52:01,U0001,PC-5001,/hr/onboarding/more.doc,File Copy,0,False,Interest I policy Mrs check base bad TV window choice force only shake.,50596,18,2,15,0,1,0,0,0,0.048252105712890625,0,2
{Y4OK3S87-UKBX3AV0-TTE2},2025-01-16 10:03:46,U0001,PC-5001,/shared/documents/rate.pptx,File Write,0,False,Financial join well draw each under break partner.,27038,10,3,16,0,1,0,0,1,0.025785446166992188,0,1
