id,date,user,pc,activity,source_ip,status,hour,day_of_week,day_of_month,is_weekend,is_working_hours,is_late_night,is_failed_login,is_external_ip,is_logoff
{YAHULWJT-IQWNRHZN-4KGE},2025-02-12 10:29:20,U0003,PC-5003,Logon,192.168.1.23,Success,10,2,12,0,1,0,0,0,0
{IDJIPNF8-F3GR94SZ-2KUU},2025-02-12 16:36:43,U0003,PC-5003,Logoff,192.168.1.23,Success,16,2,12,0,1,0,0,0,1
{YC3RWQMM-U7JAE58H-UXG2},2025-02-13 10:25:06,U0003,PC-5003,Logon,192.168.1.23,Success,10,3,13,0,1,0,0,0,0
{YR06NKWF-G3MWU4CF-ILKJ},2025-02-13 16:22:20,U0003,PC-5003,Logoff,192.168.1.23,Success,16,3,13,0,1,0,0,0,1
{JQ5NV8OG-A0X7ZCGD-C5TA},2025-01-15 08:41:25,U0004,PC-5004,Logon,192.168.1.24,Success,8,2,15,0,1,0,0,0,0
{1CJFX5LI-KWE4BX4L-R9TJ},2025-01-15 16:25:33,U0004,PC-5004,Logoff,192.168.1.24,Success,16,2,15,0,1,0,0,0,1
{8ZGVWWUS-XLMT2PNJ-KA34},2025-01-16 08:28:08,U0004,PC-5004,Logon,192.168.1.24,Success,8,3,16,0,1,0,0,0,0
{QA78RAPK-IANOUOF0-ONJP},2025-01-16 16:22:18,U0004,PC-5004,Logoff,192.168.1.24,Success,16,3,16,0,1,0,0,0,1
{163YK03O-4GKWWJWG-ABTG},2025-01-17 08:15:33,U0004,PC-5004,Logon,192.168.1.24,Success,8,4,17,0,1,0,0,0,0
{JZ0IFRML-29Q2L48C-1CQG},2025-01-17 16:06:18,U0004,PC-5004,Logoff,192.168.1.24,Success,16,4,17,0,1,0,0,0,1
{E1I1P0BQ-1S9RYLLW-B7SJ},2025-01-20 08:53:00,U0004,PC-5004,Logon,192.168.1.24,Success,8,0,20,0,1,0,0,0,0
{H55HEWLG-JE2AB2RV-NDFD},2025-01-20 16:40:19,U0004,PC-5004,Logoff,192.168.1.24,Success,16,0,20,0,1,0,0,0,1
{79WCXZ2E-I9212PGY-ME6R},2025-01-21 08:39:21,U0004,PC-5004,Logon,192.168.1.24,Success,8,1,21,0,1,0,0,0,0
{KZGGM0J3-6TCFKJNA-WNGA},2025-01-21 16:28:35,U0004,PC-5004,Logoff,192.168.1.24,Success,16,1,21,0,1,0,0,0,1
{1IZXTNSR-TWLXDSC4-E5HR},2025-01-22 08:54:23,U0004,PC-5004,Logon,192.168.1.24,Success,8,2,22,0,1,0,0,0,0
{U4XSZJNV-C7HR6C2C-U7ON},2025-01-22 16:06:02,U0004,PC-5004,Logoff,192.168.1.24,Success,16,2,22,0,1,0,0,0,1
{3JBCK88D-0TGSIWG0-ODWM},2025-01-23 08:45:03,U0004,PC-5004,Logon,192.168.1.24,Success,8,3,23,0,1,0,0,0,0
{X5GGOMF9-PML9LN1P-0VUH},2025-01-23 16:29:44,U0004,PC-5004,Logoff,192.168.1.24,Success,16,3,23,0,1,0,0,0,1
{7J8QO09V-S9KKH4A3-YJTU},2025-01-24 08:49:35,U0004,PC-5004,Logon,192.168.1.24,Success,8,4,24,0,1,0,0,0,0
{FBMENUI3-DO7002G3-YU6V},2025-01-24 16:59:36,U0004,PC-5004,Logoff,192.168.1.24,Success,16,4,24,0,1,0,0,0,1
{CC1M3O55-IXVA1NKB-TFSH},2025-01-27 08:36:24,U0004,PC-5004,Logon,192.168.1.24,Success,8,0,27,0,1,0,0,0,0
{0OQVSHKO-ECUBODS1-EEUR},2025-01-27 16:03:43,U0004,PC-5004,Logoff,192.168.1.24,Success,16,0,27,0,1,0,0,0,1
{HW0IC1L7-DYPMLVAK-9W9P},2025-01-28 08:41:36,U0004,PC-5004,Logon,192.168.1.24,Success,8,1,28,0,1,0,0,0,0
{B3HN14EB-8753AYEQ-AHTH},2025-01-28 16:09:28,U0004,PC-5004,Logoff,192.168.1.24,Success,16,1,28,0,1,0,0,0,1
{JR0FZAUX-BGK2WBXA-NJ4X},2025-01-29 08:33:48,U0004,PC-5004,Logon,192.168.1.24,Success,8,2,29,0,1,0,0,0,0
{A5XIN9DL-5TGSQ7AI-TMOF},2025-01-29 16:55:06,U0004,PC-5004,Logoff,192.168.1.24,Success,16,2,29,0,1,0,0,0,1
{MWI9S3W5-63BTKF6X-DN8W},2025-01-30 08:22:43,U0004,PC-5004,Logon,192.168.1.24,Success,8,3,30,0,1,0,0,0,0
{IIF86LTH-ET25LZSE-99F7},2025-01-30 16:40:43,U0004,PC-5004,Logoff,192.168.1.24,Success,16,3,30,0,1,0,0,0,1
{LU8EL501-5OOP767J-2DG1},2025-01-31 08:58:10,U0004,PC-5004,Logon,192.168.1.24,Success,8,4,31,0,1,0,0,0,0
{JUIIYMYR-SVZN4REG-B1AJ},2025-01-31 16:39:39,U0004,PC-5004,Logoff,192.168.1.24,Success,16,4,31,0,1,0,0,0,1
{HG8PWY55-P1V3ZO7U-TXZB},2025-02-03 08:12:48,U0004,PC-5004,Logon,192.168.1.24,Success,8,0,3,0,1,0,0,0,0
{Q55IT9BN-18GP51KF-K7Y6},2025-02-03 16:06:28,U0004,PC-5004,Logoff,192.168.1.24,Success,16,0,3,0,1,0,0,0,1
{XDSGV6TO-LAQ665DL-XZF0},2025-02-04 08:29:53,U0004,PC-5004,Logon,192.168.1.24,Success,8,1,4,0,1,0,0,0,0
{ZWDZ09WF-TBGM55FF-1BL0},2025-02-04 16:05:07,U0004,PC-5004,Logoff,192.168.1.24,Success,16,1,4,0,1,0,0,0,1
{WEEHWJQ4-TA5IVROC-VITW},2025-02-05 08:28:18,U0004,PC-5004,Logon,192.168.1.24,Success,8,2,5,0,1,0,0,0,0
{3BFXB4Y4-K7BPGYVY-V2GQ},2025-02-05 16:35:52,U0004,PC-5004,Logoff,192.168.1.24,Success,16,2,5,0,1,0,0,0,1
{7DKNNCPT-KEZJSSZW-D0W9},2025-02-06 08:37:23,U0004,PC-5004,Logon,192.168.1.24,Success,8,3,6,0,1,0,0,0,0
{Y79KVLS9-MEUSWRGV-Z9AA},2025-02-06 16:30:46,U0004,PC-5004,Logoff,192.168.1.24,Success,16,3,6,0,1,0,0,0,1
{E429OMUW-AHK2LSLA-YM0W},2025-02-07 08:40:50,U0004,PC-5004,Logon,192.168.1.24,Success,8,4,7,0,1,0,0,0,0
{GLMY62XR-W6TM2O04-K0LT},2025-02-07 16:01:53,U0004,PC-5004,Logoff,192.168.1.24,Success,16,4,7,0,1,0,0,0,1
{5M8KB9W4-UOV51ZLB-ORIQ},2025-02-10 08:51:58,U0004,PC-5004,Logon,192.168.1.24,Success,8,0,10,0,1,0,0,0,0
{SGNBHDS2-6FMR5LL1-D9S9},2025-02-10 16:19:13,U0004,PC-5004,Logoff,192.168.1.24,Success,16,0,10,0,1,0,0,0,1
{BN5ELB45-L6D10A1W-HHKT},2025-02-11 08:13:46,U0004,PC-5004,Logon,192.168.1.24,Success,8,1,11,0,1,0,0,0,0
{YJFE8UDT-TJ72UGL6-TBB6},2025-02-11 16:49:28,U0004,PC-5004,Logoff,192.168.1.24,Success,16,1,11,0,1,0,0,0,1
{NDOZ6WYQ-MLH13C71-UD2Z},2025-02-12 08:03:06,U0004,PC-5004,Logon,192.168.1.24,Success,8,2,12,0,1,0,0,0,0
{LX1Q8F6J-NG7L4LRC-ER4K},2025-02-12 16:06:29,U0004,PC-5004,Logoff,192.168.1.24,Success,16,2,12,0,1,0,0,0,1
{USOZDUCK-QVIIFRCH-YP9U},2025-02-13 08:22:38,U0004,PC-5004,Logon,192.168.1.24,Success,8,3,13,0,1,0,0,0,0
{YGY0Z4EV-LDQLOVYV-3LXC},2025-02-13 16:21:34,U0004,PC-5004,Logoff,192.168.1.24,Success,16,3,13,0,1,0,0,0,1
{FU131XQK-WQH5K2Y7-7Z69},2025-01-15 07:13:52,U0005,PC-5005,Logon,192.168.1.25,Success,7,2,15,0,1,0,0,0,0
{WS44C68A-U9DKBPVW-ZOPH},2025-01-15 17:37:00,U0005,PC-5005,Logoff,192.168.1.25,Success,17,2,15,0,1,0,0,0,1
{FT4MPK5E-AXF5X9EE-346Z},2025-01-16 07:11:30,U0005,PC-5005,Logon,192.168.1.25,Success,7,3,16,0,1,0,0,0,0
{WQP3NIPA-R0ZJ7UBB-RNU8},2025-01-16 17:59:27,U0005,PC-5005,Logoff,192.168.1.25,Success,17,3,16,0,1,0,0,0,1
{0S41KSSV-IWXYYTUW-6TAQ},2025-01-17 07:05:09,U0005,PC-5005,Logon,192.168.1.25,Success,7,4,17,0,1,0,0,0,0
{ULM9KGZV-K2JWUUXK-0ARE},2025-01-17 17:57:30,U0005,PC-5005,Logoff,192.168.1.25,Success,17,4,17,0,1,0,0,0,1
{JWJJ0V60-XNG2IGSB-98V3},2025-01-18 16:17:00,U0005,PC-5005,Logon,192.168.1.25,Success,16,5,18,1,1,0,0,0,0
{1IPWH0MX-1EGOK01T-NZRF},2025-01-20 07:48:26,U0005,PC-5005,Logon,192.168.1.25,Success,7,0,20,0,1,0,0,0,0
{A7QY8YB7-W8P74MJD-XO10},2025-01-20 17:55:27,U0005,PC-5005,Logoff,192.168.1.25,Success,17,0,20,0,1,0,0,0,1
{VHMYGTY3-ADDQHKGA-D7X4},2025-01-21 07:46:43,U0005,PC-5005,Logon,192.168.1.25,Success,7,1,21,0,1,0,0,0,0
{E8DVN1X2-GDGKXCQ9-1YY1},2025-01-21 17:38:40,U0005,PC-5005,Logoff,192.168.1.25,Success,17,1,21,0,1,0,0,0,1
{2JCN9J3G-C9HOXDTP-WDPJ},2025-01-22 07:16:10,U0005,PC-5005,Logon,192.168.1.25,Success,7,2,22,0,1,0,0,0,0
{C01ARXAB-OFLOAZ1R-O03C},2025-01-22 17:02:04,U0005,PC-5005,Logoff,192.168.1.25,Success,17,2,22,0,1,0,0,0,1
{NY2ET9MK-B9XN4M41-KHT8},2025-01-23 07:14:00,U0005,PC-5005,Logon,192.168.1.25,Success,7,3,23,0,1,0,0,0,0
{KODYR5PG-BA9IN2XR-838A},2025-01-23 17:42:12,U0005,PC-5005,Logoff,192.168.1.25,Success,17,3,23,0,1,0,0,0,1
{MZOHXS75-T0IC0RA6-WIXA},2025-01-24 07:21:03,U0005,PC-5005,Logon,192.168.1.25,Success,7,4,24,0,1,0,0,0,0
{63DW4C3E-VWCHM40O-EYTL},2025-01-24 17:40:03,U0005,PC-5005,Logoff,192.168.1.25,Success,17,4,24,0,1,0,0,0,1
{GCJ1GNFI-UE2WNF5C-A7ZV},2025-01-27 07:02:37,U0005,PC-5005,Logon,192.168.1.25,Success,7,0,27,0,1,0,0,0,0
{Y2REFJQI-GYVZWD3K-PUG9},2025-01-27 17:18:26,U0005,PC-5005,Logoff,192.168.1.25,Success,17,0,27,0,1,0,0,0,1
{N1TH1XJG-2Y8RGYBX-KPM2},2025-01-28 07:06:39,U0005,PC-5005,Logon,192.168.1.25,Success,7,1,28,0,1,0,0,0,0
{B07G2RE6-ZVLHYL2L-D05N},2025-01-28 17:48:29,U0005,PC-5005,Logoff,192.168.1.25,Success,17,1,28,0,1,0,0,0,1
{QR6F7QNE-ZW9HEYCE-4QGM},2025-01-29 07:14:04,U0005,PC-5005,Logon,192.168.1.25,Success,7,2,29,0,1,0,0,0,0
{V2WWG84D-4R9V4K00-ILU6},2025-01-29 17:56:18,U0005,PC-5005,Logoff,192.168.1.25,Success,17,2,29,0,1,0,0,0,1
{66PB90SP-O3ZDRC1Y-OHMI},2025-01-30 07:37:09,U0005,PC-5005,Logon,192.168.1.25,Success,7,3,30,0,1,0,0,0,0
{RKZ40AQ1-5O2NQW4C-6LBP},2025-01-30 17:05:01,U0005,PC-5005,Logoff,192.168.1.25,Success,17,3,30,0,1,0,0,0,1
{8T22C50B-8Y5DNWNG-UCZH},2025-01-31 07:17:44,U0005,PC-5005,Logon,192.168.1.25,Success,7,4,31,0,1,0,0,0,0
{TX015Z11-L6SPBNQS-3QT3},2025-01-31 17:21:15,U0005,PC-5005,Logoff,192.168.1.25,Success,17,4,31,0,1,0,0,0,1
{YY95G5DO-G8CFEFFH-8AOY},2025-02-03 07:23:51,U0005,PC-5005,Logon,192.168.1.25,Success,7,0,3,0,1,0,0,0,0
{RP0AGA24-SMUX2RXT-TQU6},2025-02-03 17:59:08,U0005,PC-5005,Logoff,192.168.1.25,Success,17,0,3,0,1,0,0,0,1
{2INK4FK8-WFTGGZ62-FE9U},2025-02-04 07:19:10,U0005,PC-5005,Logon,192.168.1.25,Success,7,1,4,0,1,0,0,0,0
{NHZX9FQ9-TEA7187F-8TSX},2025-02-04 17:28:16,U0005,PC-5005,Logoff,192.168.1.25,Success,17,1,4,0,1,0,0,0,1
{6819Y207-MERBYEAW-HMLV},2025-02-05 07:18:30,U0005,PC-5005,Logon,192.168.1.25,Success,7,2,5,0,1,0,0,0,0
{S21HD4Y8-9ORVSCYO-ZPNA},2025-02-05 17:12:37,U0005,PC-5005,Logoff,192.168.1.25,Success,17,2,5,0,1,0,0,0,1
{LQUH50OP-F060O4VF-K9SM},2025-02-06 07:22:22,U0005,PC-5005,Logon,192.168.1.25,Success,7,3,6,0,1,0,0,0,0
{1DO6OUZ1-EGNTB34K-UQAA},2025-02-06 17:59:37,U0005,PC-5005,Logoff,192.168.1.25,Success,17,3,6,0,1,0,0,0,1
{84RX6PRY-IEJ9C0UU-5WRY},2025-02-07 07:16:19,U0005,PC-5005,Logon,192.168.1.25,Success,7,4,7,0,1,0,0,0,0
{SU4FCL5E-FJP6MKT7-S1GD},2025-02-07 17:07:23,U0005,PC-5005,Logoff,192.168.1.25,Success,17,4,7,0,1,0,0,0,1
{3YKYYDU3-ASNRM6DF-HG6W},2025-02-10 07:55:20,U0005,PC-5005,Logon,192.168.1.25,Success,7,0,10,0,1,0,0,0,0
{4ZZ2P6EE-AMYFP9S8-GK0E},2025-02-10 17:53:33,U0005,PC-5005,Logoff,192.168.1.25,Success,17,0,10,0,1,0,0,0,1
{YYLH9P1E-ARPHBXVQ-6BKA},2025-02-11 07:08:54,U0005,PC-5005,Logon,192.168.1.25,Success,7,1,11,0,1,0,0,0,0
{EVVHYBF0-JUM42WSC-31TZ},2025-02-11 17:06:50,U0005,PC-5005,Logoff,192.168.1.25,Success,17,1,11,0,1,0,0,0,1
{6T9DHSZN-VP8GMNHI-E9ED},2025-02-12 07:18:10,U0005,PC-5005,Logon,192.168.1.25,Success,7,2,12,0,1,0,0,0,0
{1ZUBLEKV-L9PTK4GC-4RYG},2025-02-12 17:08:31,U0005,PC-5005,Logoff,192.168.1.25,Success,17,2,12,0,1,0,0,0,1
{YOSYEOZ9-06GNHH4O-IPR1},2025-02-13 07:43:31,U0005,PC-5005,Logon,192.168.1.25,Success,7,3,13,0,1,0,0,0,0
{V127MY89-SFQERI7B-03RA},2025-02-13 17:49:37,U0005,PC-5005,Logoff,192.168.1.25,Success,17,3,13,0,1,0,0,0,1
{VLKW1XSR-QKRST3TA-195E},2025-01-15 07:11:24,U0006,PC-5006,Logon,192.168.1.26,Success,7,2,15,0,1,0,0,0,0
{4PBGX25F-PLO1URTT-QUFC},2025-01-15 17:28:20,U0006,PC-5006,Logoff,192.168.1.26,Success,17,2,15,0,1,0,0,0,1
{VNY1KCVE-N3V1WNP9-OCII},2025-01-16 07:16:31,U0006,PC-5006,Logon,192.168.1.26,Success,7,3,16,0,1,0,0,0,0
{DY5EGTBX-PSPAQALU-LDRY},2025-01-16 17:19:37,U0006,PC-5006,Logoff,192.168.1.26,Success,17,3,16,0,1,0,0,0,1
{R3YFK8HW-9C4HJKU2-W8ZU},2025-01-17 07:13:21,U0006,PC-5006,Logon,192.168.1.26,Success,7,4,17,0,1,0,0,0,0
{JUTPMC3S-KXLOJSYT-5WSG},2025-01-17 17:37:21,U0006,PC-5006,Logoff,192.168.1.26,Success,17,4,17,0,1,0,0,0,1
{7JW34670-CHQI014O-46W4},2025-01-20 07:52:47,U0006,PC-5006,Logon,192.168.1.26,Success,7,0,20,0,1,0,0,0,0
{KFYIIFA2-LR9P6HJB-2JTX},2025-01-20 17:17:52,U0006,PC-5006,Logoff,192.168.1.26,Success,17,0,20,0,1,0,0,0,1
{RA4DV56O-NXD70FE0-7S38},2025-01-21 07:02:46,U0006,PC-5006,Logon,192.168.1.26,Success,7,1,21,0,1,0,0,0,0
{J5IE3LVO-0IPFG8PJ-VRN8},2025-01-21 17:59:33,U0006,PC-5006,Logoff,192.168.1.26,Success,17,1,21,0,1,0,0,0,1
{PY857NZ3-A8V4X7Y2-ITL8},2025-01-22 07:20:34,U0006,PC-5006,Logon,192.168.1.26,Success,7,2,22,0,1,0,0,0,0
{3E54N6O9-JD3IH66W-51OB},2025-01-22 17:23:57,U0006,PC-5006,Logoff,192.168.1.26,Success,17,2,22,0,1,0,0,0,1
{37QO4Z53-3ZSMV30Q-ABXW},2025-01-23 07:55:05,U0006,PC-5006,Logon,192.168.1.26,Success,7,3,23,0,1,0,0,0,0
{EOWLCFS8-314Y2LR0-JY32},2025-01-23 17:50:41,U0006,PC-5006,Logoff,192.168.1.26,Success,17,3,23,0,1,0,0,0,1
{OG585I87-XW69HZGO-PJDN},2025-01-24 07:12:05,U0006,PC-5006,Logon,192.168.1.26,Success,7,4,24,0,1,0,0,0,0
{AS173RIH-83J0NPHH-30GG},2025-01-24 17:36:07,U0006,PC-5006,Logoff,192.168.1.26,Success,17,4,24,0,1,0,0,0,1
{W6NYQAEL-YYZZ0JDC-LI69},2025-01-26 12:15:00,U0006,PC-5006,Logon,192.168.1.26,Success,12,6,26,1,1,0,0,0,0
{V0BJWKON-8UUJS75E-LTFE},2025-01-27 07:42:51,U0006,PC-5006,Logon,192.168.1.26,Success,7,0,27,0,1,0,0,0,0
{R9KMP6J3-7SPF0R8U-7WPG},2025-01-27 17:02:08,U0006,PC-5006,Logoff,192.168.1.26,Success,17,0,27,0,1,0,0,0,1
{GQFQE6RP-9UQEZFMH-K403},2025-01-28 07:03:14,U0006,PC-5006,Logon,192.168.1.26,Success,7,1,28,0,1,0,0,0,0
{XH9A1G7I-RDLK9EN7-DLBQ},2025-01-28 17:36:57,U0006,PC-5006,Logoff,192.168.1.26,Success,17,1,28,0,1,0,0,0,1
{RWJXLBWQ-8962E52K-20TV},2025-01-29 07:45:42,U0006,PC-5006,Logon,192.168.1.26,Success,7,2,29,0,1,0,0,0,0
{JI1OAHNO-X8FK2076-VMDN},2025-01-29 17:05:25,U0006,PC-5006,Logoff,192.168.1.26,Success,17,2,29,0,1,0,0,0,1
{QNJVDPNG-WDS9YXZ7-SXDQ},2025-01-30 07:12:31,U0006,PC-5006,Logon,192.168.1.26,Success,7,3,30,0,1,0,0,0,0
{2K9YKIPU-T7SSOQZ3-MV1A},2025-01-30 17:05:58,U0006,PC-5006,Logoff,192.168.1.26,Success,17,3,30,0,1,0,0,0,1
{Q24BOZL0-1Q3M73HC-9JYP},2025-01-31 07:47:42,U0006,PC-5006,Logon,192.168.1.26,Success,7,4,31,0,1,0,0,0,0
{OAXQOX00-K3WY8Y2D-EG3Z},2025-01-31 17:01:00,U0006,PC-5006,Logoff,192.168.1.26,Success,17,4,31,0,1,0,0,0,1
{FI44TD1F-PE60QRAQ-IK3O},2025-02-02 13:41:00,U0006,PC-5006,Logon,192.168.1.26,Success,13,6,2,1,1,0,0,0,0
{D4PORU09-BOS0765I-CAUT},2025-02-03 07:21:00,U0006,PC-5006,Logon,192.168.1.26,Success,7,0,3,0,1,0,0,0,0
{X6EWXQPF-0QPSVY74-ZQ50},2025-02-03 17:17:57,U0006,PC-5006,Logoff,192.168.1.26,Success,17,0,3,0,1,0,0,0,1
{3Y0224WK-0YEHVDO9-KHBA},2025-02-04 07:24:26,U0006,PC-5006,Logon,192.168.1.26,Success,7,1,4,0,1,0,0,0,0
{MF36BCPW-EIJMMB5J-FYSY},2025-02-04 17:56:16,U0006,PC-5006,Logoff,192.168.1.26,Success,17,1,4,0,1,0,0,0,1
{7PQ4DDV2-83BDW56F-KPS0},2025-02-05 07:45:03,U0006,PC-5006,Logon,192.168.1.26,Success,7,2,5,0,1,0,0,0,0
{XME4PO1I-3MSDN1MX-F1PI},2025-02-05 17:06:09,U0006,PC-5006,Logoff,192.168.1.26,Success,17,2,5,0,1,0,0,0,1
{OOQ42NBF-A37DL9FC-1XX6},2025-02-06 07:51:27,U0006,PC-5006,Logon,192.168.1.26,Success,7,3,6,0,1,0,0,0,0
{9259P5Z5-ZLM36VFO-X5WW},2025-02-06 17:03:40,U0006,PC-5006,Logoff,192.168.1.26,Success,17,3,6,0,1,0,0,0,1
{M3X15DTO-Z5STHSLM-WA6T},2025-02-07 07:28:44,U0006,PC-5006,Logon,192.168.1.26,Success,7,4,7,0,1,0,0,0,0
{3KPS04JS-E17QUAMI-0UZ7},2025-02-07 17:16:15,U0006,PC-5006,Logoff,192.168.1.26,Success,17,4,7,0,1,0,0,0,1
{KY3UFN0D-SG2QFPOD-PEHC},2025-02-10 07:14:22,U0006,PC-5006,Logon,192.168.1.26,Success,7,0,10,0,1,0,0,0,0
{OU25VW9Y-80PFSRQ8-STZQ},2025-02-10 17:43:33,U0006,PC-5006,Logoff,192.168.1.26,Success,17,0,10,0,1,0,0,0,1
{FU7E4DNK-SEKNKBF2-P7KK},2025-02-11 07:02:47,U0006,PC-5006,Logon,192.168.1.26,Success,7,1,11,0,1,0,0,0,0
{0ATCBRLQ-MN44EEW1-YF0D},2025-02-11 17:11:52,U0006,PC-5006,Logoff,192.168.1.26,Success,17,1,11,0,1,0,0,0,1
{WN6MBYPJ-DFAW1LXX-D8T1},2025-02-12 07:39:42,U0006,PC-5006,Logon,192.168.1.26,Success,7,2,12,0,1,0,0,0,0
{GR6E7GA2-IZ5P3VOB-5APO},2025-02-12 17:36:33,U0006,PC-5006,Logoff,192.168.1.26,Success,17,2,12,0,1,0,0,0,1
{LJEDGFJD-LOGWLACO-LOLN},2025-02-13 07:55:33,U0006,PC-5006,Logon,192.168.1.26,Success,7,3,13,0,1,0,0,0,0
{EH1VR1NE-CQOROI5J-8YIT},2025-02-13 17:52:57,U0006,PC-5006,Logoff,192.168.1.26,Success,17,3,13,0,1,0,0,0,1
{KODWH8N9-2TP6QAQ3-K8A7},2025-01-15 10:50:08,U0007,PC-5007,Logon,192.168.1.27,Success,10,2,15,0,1,0,0,0,0
{V4NMWVSB-0UKOEFUK-PV8L},2025-01-15 19:30:17,U0007,PC-5007,Logoff,192.168.1.27,Success,19,2,15,0,1,0,0,0,1
{W9ZJXLH8-L6E7VAAG-UZRO},2025-01-16 10:43:21,U0007,PC-5007,Logon,192.168.1.27,Success,10,3,16,0,1,0,0,0,0
{5XT63QE8-NVN439EN-GA01},2025-01-16 19:05:50,U0007,PC-5007,Logoff,192.168.1.27,Success,19,3,16,0,1,0,0,0,1
{ZG3W3H98-BRZVA9WD-JSGG},2025-01-17 10:43:58,U0007,PC-5007,Logon,192.168.1.27,Success,10,4,17,0,1,0,0,0,0
{YVGV0E74-50J4A8YW-Y5AP},2025-01-17 19:47:36,U0007,PC-5007,Logoff,192.168.1.27,Success,19,4,17,0,1,0,0,0,1
{P9JYQN15-IKPQAHCU-A09P},2025-01-20 10:54:20,U0007,PC-5007,Logon,192.168.1.27,Success,10,0,20,0,1,0,0,0,0
{IFLWDR3V-WMJDIMBM-271W},2025-01-20 19:04:58,U0007,PC-5007,Logoff,192.168.1.27,Success,19,0,20,0,1,0,0,0,1
{WUDCBL4C-E7PKWCYU-KND1},2025-01-21 10:48:06,U0007,PC-5007,Logon,192.168.1.27,Success,10,1,21,0,1,0,0,0,0
{VXAN25WM-72QLGDVC-2GUW},2025-01-21 19:14:55,U0007,PC-5007,Logoff,192.168.1.27,Success,19,1,21,0,1,0,0,0,1
{P0QI2CLP-81L51FLM-NAVY},2025-01-22 10:16:22,U0007,PC-5007,Logon,192.168.1.27,Success,10,2,22,0,1,0,0,0,0
{S44PHH62-MYZ9VLU8-WPFQ},2025-01-22 19:03:15,U0007,PC-5007,Logoff,192.168.1.27,Success,19,2,22,0,1,0,0,0,1
{BHAIIWI0-8L0HG9NC-BEKG},2025-01-23 10:50:58,U0007,PC-5007,Logon,192.168.1.27,Success,10,3,23,0,1,0,0,0,0
{1BBHG5ZM-TGA46AYN-2D7K},2025-01-23 19:37:58,U0007,PC-5007,Logoff,192.168.1.27,Success,19,3,23,0,1,0,0,0,1
{3X79955C-F72GNNV9-IBWG},2025-01-24 10:15:23,U0007,PC-5007,Logon,192.168.1.27,Success,10,4,24,0,1,0,0,0,0
{2LB25485-HCQXCS1X-SRQL},2025-01-24 19:34:18,U0007,PC-5007,Logoff,192.168.1.27,Success,19,4,24,0,1,0,0,0,1
{RUW2XH6Q-IHPNF4JD-1KSI},2025-01-27 10:45:31,U0007,PC-5007,Logon,192.168.1.27,Success,10,0,27,0,1,0,0,0,0
{SMQPNRJA-PJC6KSTC-JIEM},2025-01-27 19:02:29,U0007,PC-5007,Logoff,192.168.1.27,Success,19,0,27,0,1,0,0,0,1
{MYJ014GV-E4ZTJ1KM-9831},2025-01-28 10:34:12,U0007,PC-5007,Logon,192.168.1.27,Success,10,1,28,0,1,0,0,0,0
{X985I0HI-VTQ3MD4P-7PP4},2025-01-28 19:00:30,U0007,PC-5007,Logoff,192.168.1.27,Success,19,1,28,0,1,0,0,0,1
{F5L0RXMI-P11YKVUB-F99U},2025-01-29 10:01:23,U0007,PC-5007,Logon,192.168.1.27,Success,10,2,29,0,1,0,0,0,0
{6UON8CNR-L8XKGYG3-VAH6},2025-01-29 19:51:38,U0007,PC-5007,Logoff,192.168.1.27,Success,19,2,29,0,1,0,0,0,1
{HKSQNAL6-O9EP0O6H-5L3X},2025-01-30 10:24:18,U0007,PC-5007,Logon,192.168.1.27,Success,10,3,30,0,1,0,0,0,0
{ULHZQH9Q-3VILURQB-DX7M},2025-01-30 19:10:38,U0007,PC-5007,Logoff,192.168.1.27,Success,19,3,30,0,1,0,0,0,1
{2O34OGWP-NXZDZB5F-5TXC},2025-01-31 10:53:45,U0007,PC-5007,Logon,192.168.1.27,Success,10,4,31,0,1,0,0,0,0
{66O1EN1S-2OFHBAWY-QMOG},2025-01-31 19:46:46,U0007,PC-5007,Logoff,192.168.1.27,Success,19,4,31,0,1,0,0,0,1
{ZEYQQCXZ-PQKF4VGE-0GYA},2025-02-01 12:07:00,U0007,PC-5007,Logon,192.168.1.27,Success,12,5,1,1,1,0,0,0,0
{GZ6TPBWS-XXDYPVBN-HI6H},2025-02-03 10:28:22,U0007,PC-5007,Logon,192.168.1.27,Success,10,0,3,0,1,0,0,0,0
{BA3YC8D4-X0BS3LWW-7OPI},2025-02-03 19:01:26,U0007,PC-5007,Logoff,192.168.1.27,Success,19,0,3,0,1,0,0,0,1
{LAXAHHXK-WB5O1R9Z-27UJ},2025-02-04 10:06:22,U0007,PC-5007,Logon,192.168.1.27,Success,10,1,4,0,1,0,0,0,0
{LWN71EG1-Y9XCA6QS-0SZA},2025-02-04 19:06:38,U0007,PC-5007,Logoff,192.168.1.27,Success,19,1,4,0,1,0,0,0,1
{1EIPICER-HNXI09P5-EL2B},2025-02-05 10:01:39,U0007,PC-5007,Logon,192.168.1.27,Success,10,2,5,0,1,0,0,0,0
{XKA4LIT6-XIYZVNLP-A5CG},2025-02-05 19:50:26,U0007,PC-5007,Logoff,192.168.1.27,Success,19,2,5,0,1,0,0,0,1
{7EGT2HSP-QFHPVKU8-H5R8},2025-02-06 10:40:09,U0007,PC-5007,Logon,192.168.1.27,Success,10,3,6,0,1,0,0,0,0
{NQPVPF8R-1PC6KTTG-NLKU},2025-02-06 19:23:25,U0007,PC-5007,Logoff,192.168.1.27,Success,19,3,6,0,1,0,0,0,1
